H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202409,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240901B02,落札量合計（TSO別）[MW],217,550,782.282,0,140,512.723,255,106.588,472.99,3036.583
20240901B02,（内訳）自エリアからの落札量[MW],217,550,782.282,0,140,218,255,30,472.99,2665.272
20240901B03,募集量（TSO別）[MW],240,843,1772,538,195,945,448,198,838,6017
20240901B03,応札量合計（電源属地別）[MW],247.99,700,822.676,0,195,218,614.311,30,839.99,3667.967
20240901B03,落札量合計（電源属地別）[MW],240,700,822.676,0,195,218,489.25,30,741.949,3436.875
20240901B03,応札件数（電源属地別）[件],5,4,9,0,2,2,7,2,6,37
20240901B03,落札件数（電源属地別）[件],5,4,9,0,2,2,7,2,6,37
20240901B03,最高落札価格（電源属地別）[円/kW・30分],10.4,6.21,3.05,0,0.34,5.53,0.52,0.68,19.5,19.5
20240901B03,最低落札価格（電源属地別）[円/kW・30分],0.34,2.97,0.34,0,0.34,5.53,0.34,0.47,0.34,0.34
20240901B03,平均落札価格（電源属地別）[円/kW・30分],7.79,4.49,1.77,0,0.34,5.53,0.41,0.58,7.15,3.86
20240901B03,最高落札価格（TSO別）[円/kW・30分],10.4,6.21,3.05,0,0.34,5.53,0.52,0.68,19.5,19.5
20240901B03,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0,0.34,0.34,0.34,0.47,0.34,0.34
20240901B03,平均落札価格（TSO別）[円/kW・30分],7.79,4.37,1.81,0,0.34,4.18,0.41,0.53,7.07,3.86
20240901B03,落札量合計（TSO別）[MW],240,721,801.676,0,158,295,388.209,83,749.99,3436.875
20240901B03,（内訳）自エリアからの落札量[MW],240,700,801.676,0,158,218,388.209,30,741.949,3277.834
20240901B04,募集量（TSO別）[MW],315,747,2331,595,259,1097,498,316,1017,7175
20240901B04,応札量合計（電源属地別）[MW],217.79,700,811.895,0,259,218,614.311,296,1018.99,4135.986
20240901B04,落札量合計（電源属地別）[MW],217.79,700,811.895,0,259,218,501.155,296,933.99,3937.83
20240901B04,応札件数（電源属地別）[件],4,4,8,0,2,2,7,3,7,37
20240901B04,落札件数（電源属地別）[件],4,4,8,0,2,2,7,3,7,37
20240901B04,最高落札価格（電源属地別）[円/kW・30分],19.5,6.52,3.05,0,0.34,6.81,0.34,0.47,19.5,19.5
20240901B04,最低落札価格（電源属地別）[円/kW・30分],2.45,3.18,0.34,0,0.34,6.22,0.34,0.34,0.34,0.34
20240901B04,平均落札価格（電源属地別）[円/kW・30分],7.92,4.78,1.99,0,0.34,6.4,0.34,0.35,6.16,3.6
20240901B04,最高落札価格（TSO別）[円/kW・30分],19.5,6.52,3.05,0,0.34,6.81,0.34,0.47,19.5,19.5
20240901B04,最低落札価格（TSO別）[円/kW・30分],2.45,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240901B04,平均落札価格（TSO別）[円/kW・30分],7.92,4.39,2.04,0,0.34,5.96,0.34,0.35,6.16,3.6
20240901B04,落札量合計（TSO別）[MW],217.79,799,712.895,0,242,235,501.155,296,933.99,3937.83
20240901B04,（内訳）自エリアからの落札量[MW],217.79,700,712.895,0,242,218,501.155,296,933.99,3821.83
20240901B05,募集量（TSO別）[MW],297,882,2040,579,207,1009,514,369,1030,6927
20240901B05,応札量合計（電源属地別）[MW],278,700,582.373,0,207,544,614.311,321,1019,4265.684
20240901B05,落札量合計（電源属地別）[MW],237,700,582.373,0,207,544,522.034,321,934.175,4047.582
20240901B05,応札件数（電源属地別）[件],3,4,8,0,2,4,7,3,6,37
20240901B05,落札件数（電源属地別）[件],3,4,8,0,2,4,7,3,6,37
20240901B05,最高落札価格（電源属地別）[円/kW・30分],14.43,6.37,3.05,0,0.34,6.58,0.5,0.36,12.68,14.43
20240901B05,最低落札価格（電源属地別）[円/kW・30分],2.35,3.07,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240901B05,平均落札価格（電源属地別）[円/kW・30分],6.64,4.64,1.57,0,0.34,2.68,0.4,0.34,5.91,3.24
20240901B05,最高落札価格（TSO別）[円/kW・30分],14.43,6.37,3.05,0,0.34,6.58,0.5,0.36,12.68,14.43
20240901B05,最低落札価格（TSO別）[円/kW・30分],2.35,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240901B05,平均落札価格（TSO別）[円/kW・30分],6.64,4.52,1.6,0,0.34,2.63,0.4,0.34,5.87,3.24
20240901B05,落札量合計（TSO別）[MW],237,722.473,559.9,0,196,555,525.155,311.054,941,4047.582
20240901B05,（内訳）自エリアからの落札量[MW],237,700,559.9,0,196,544,515.209,311.054,934.175,3997.338
20240901B06,募集量（TSO別）[MW],252,808,1934,452,174,970,465,309,869,6233
20240901B06,応札量合計（電源属地別）[MW],254.8,538,221.064,0,174,544,469.561,267,124.75,2593.175
20240901B06,落札量合計（電源属地別）[MW],216,538,221.064,0,174,544,395.5,267,124.75,2480.314
20240901B06,応札件数（電源属地別）[件],4,3,3,0,2,4,6,5,3,30
20240901B06,落札件数（電源属地別）[件],4,3,3,0,2,4,6,5,3,30
20240901B06,最高落札価格（電源属地別）[円/kW・30分],19.5,4.14,0.73,0,2.04,6.68,1.67,2.53,7.2,19.5
20240901B06,最低落札価格（電源属地別）[円/kW・30分],2.39,0.89,0.34,0,2.04,0.94,0.44,0.34,1.03,0.34
20240901B06,平均落札価格（電源属地別）[円/kW・30分],5.15,2.67,0.47,0,2.04,3.14,1.04,0.68,1.44,2.21
20240901B06,最高落札価格（TSO別）[円/kW・30分],19.5,4.14,0.73,0,2.04,6.68,6.68,2.53,7.2,19.5
20240901B06,最低落札価格（TSO別）[円/kW・30分],2.39,0.89,0.34,0,2.04,0.94,0.44,0.34,0.34,0.34
20240901B06,平均落札価格（TSO別）[円/kW・30分],5.15,2.67,0.47,0,2.04,3.01,1.56,1.1,1.09,2.21
20240901B06,落札量合計（TSO別）[MW],216,538,221.064,0,160,446.885,388,176.615,333.75,2480.314
20240901B06,（内訳）自エリアからの落札量[MW],216,538,221.064,0,160,428,349,135,124.75,2171.814
20240901B07,募集量（TSO別）[MW],238,535,1820,437,137,920,369,177,732,5365
20240901B07,応札量合計（電源属地別）[MW],253.79,550,406.88,0,137,544,536.977,173,224.99,2826.637
20240901B07,落札量合計（電源属地別）[MW],214,550,406.88,0,137,544,536.977,173,224.99,2786.847
20240901B07,応札件数（電源属地別）[件],5,3,6,0,1,4,8,3,4,34
20240901B07,落札件数（電源属地別）[件],5,3,6,0,1,4,8,3,4,34
20240901B07,最高落札価格（電源属地別）[円/kW・30分],19.5,3.44,2.7,0,3.73,6.67,3.59,1.94,19.5,19.5
20240901B07,最低落札価格（電源属地別）[円/kW・30分],2.33,0.9,0.34,0,3.73,3.25,0.96,0.34,0.62,0.34
20240901B07,平均落札価格（電源属地別）[円/kW・30分],5.1,2.54,1.39,0,3.73,4.63,2.29,0.6,1.63,2.79
20240901B07,最高落札価格（TSO別）[円/kW・30分],19.5,3.44,2.7,0,3.73,6.67,3.59,1.94,19.5,19.5
20240901B07,最低落札価格（TSO別）[円/kW・30分],2.33,0.9,0.34,0,3.73,3.07,0.96,0.34,0.34,0.34
20240901B07,平均落札価格（TSO別）[円/kW・30分],5.1,2.54,1.39,0,3.73,4.42,2.09,0.7,1.57,2.79
20240901B07,落札量合計（TSO別）[MW],214,550,406.88,0,126,648,338,125.764,378.203,2786.847
20240901B07,（内訳）自エリアからの落札量[MW],214,550,406.88,0,126,544,338,125.764,224.99,2529.634
20240901B08,募集量（TSO別）[MW],213,522,1665,447,142,891,350,147,663,5040
20240901B08,応札量合計（電源属地別）[MW],267.99,550,483.716,0,142,544,469.561,30,124.99,2612.257
20240901B08,落札量合計（電源属地別）[MW],223.99,550,483.716,0,142,544,469.561,30,124.99,2568.257
20240901B08,応札件数（電源属地別）[件],4,3,9,0,1,4,6,2,3,32
20240901B08,落札件数（電源属地別）[件],4,3,9,0,1,4,6,2,3,32
20240901B08,最高落札価格（電源属地別）[円/kW・30分],7.19,4.79,6.41,0,1.65,6.43,1.96,0.64,19.5,19.5
20240901B08,最低落札価格（電源属地別）[円/kW・30分],2.19,0.42,0.34,0,1.65,0.34,0.36,0.5,0.37,0.34
20240901B08,平均落札価格（電源属地別）[円/kW・30分],5.26,3.04,0.81,0,1.65,2.67,1.19,0.57,0.94,2.19
20240901B08,最高落札価格（TSO別）[円/kW・30分],7.19,4.79,6.41,0,1.65,6.43,1.96,6.04,19.5,19.5
20240901B08,最低落札価格（TSO別）[円/kW・30分],2.19,0.34,0.34,0,1.65,0.34,0.36,0.38,0.37,0.34
20240901B08,平均落札価格（TSO別）[円/kW・30分],5.26,3.04,0.81,0,1.65,1.75,1.02,1.74,3.23,2.19
20240901B08,落札量合計（TSO別）[MW],223.99,550.516,483.2,0,134,554.485,319,79.076,223.99,2568.257
20240901B08,（内訳）自エリアからの落札量[MW],223.99,550,483.2,0,134,432,319,30,124.99,2297.18
20240902B01,募集量（TSO別）[MW],194,472,1307,421,146,778,339,126,504,4287
20240902B01,応札量合計（電源属地別）[MW],266.79,550,345.441,0,146,231,469.561,64,170.99,2243.782
20240902B01,落札量合計（電源属地別）[MW],211,550,345.441,0,146,231,469.561,64,170.99,2187.992
20240902B01,応札件数（電源属地別）[件],5,3,6,0,2,2,6,3,3,30
20240902B01,落札件数（電源属地別）[件],5,3,6,0,2,2,6,3,3,30
20240902B01,最高落札価格（電源属地別）[円/kW・30分],19.5,2.44,5.73,0,1.52,7.88,1.11,3.09,19.5,19.5
20240902B01,最低落札価格（電源属地別）[円/kW・30分],2.21,2.26,0.34,0,1.52,6.9,0.34,0.44,1.52,0.34
20240902B01,平均落札価格（電源属地別）[円/kW・30分],5.41,2.36,1.95,0,1.52,7.2,0.65,1.89,5.27,2.89
20240902B01,最高落札価格（TSO別）[円/kW・30分],19.5,2.44,5.73,0,1.52,7.88,1.11,3.09,19.5,19.5
20240902B01,最低落札価格（TSO別）[円/kW・30分],2.21,2.26,0.34,0,1.52,0.34,0.34,0.34,0.59,0.34
20240902B01,平均落札価格（TSO別）[円/kW・30分],5.41,2.36,1.95,0,1.52,4.44,0.54,1.52,4.46,2.89
20240902B01,落札量合計（TSO別）[MW],211,550,345.441,0,132,404.545,233,102.016,209.99,2187.992
20240902B01,（内訳）自エリアからの落札量[MW],211,550,345.441,0,132,231,233,64,170.99,1937.431
20240902B02,募集量（TSO別）[MW],177,492,1266,420,152,774,337,125,505,4248
20240902B02,応札量合計（電源属地別）[MW],267.8,550,595.51,0,152,231,469.561,64,447.99,2777.861
20240902B02,落札量合計（電源属地別）[MW],217,550,595.51,0,152,231,469.561,64,438.99,2718.061
20240902B02,応札件数（電源属地別）[件],4,3,8,0,1,2,6,3,4,31
20240902B02,落札件数（電源属地別）[件],4,3,8,0,1,2,6,3,4,31
20240902B02,最高落札価格（電源属地別）[円/kW・30分],19.5,2.6,2.88,0,1.42,7.26,1.32,3.03,19.5,19.5
20240902B02,最低落札価格（電源属地別）[円/kW・30分],2.5,1.84,0.34,0,1.42,6.46,0.34,0.34,1.41,0.34
20240902B02,平均落札価格（電源属地別）[円/kW・30分],5.29,2.25,1.89,0,1.42,6.7,0.78,1.78,5.03,2.93
20240902B02,最高落札価格（TSO別）[円/kW・30分],19.5,2.6,2.88,0,1.42,7.26,1.32,7.26,19.5,19.5
20240902B02,最低落札価格（TSO別）[円/kW・30分],2.5,1.84,0.34,0,1.42,0.8,0.34,0.34,1.41,0.34
20240902B02,平均落札価格（TSO別）[円/kW・30分],5.29,2.25,1.89,0,1.42,4.11,0.65,1.53,5.03,2.93
20240902B02,落札量合計（TSO別）[MW],217,550,595.51,0,140,420.767,255,100.794,438.99,2718.061
20240902B02,（内訳）自エリアからの落札量[MW],217,550,595.51,0,140,227,255,64,438.99,2487.5
20240902B03,募集量（TSO別）[MW],240,843,1772,538,195,945,448,198,838,6017
20240902B03,応札量合計（電源属地別）[MW],310.99,700,716.567,0,195,231,469.561,157,554.99,3335.108
20240902B03,落札量合計（電源属地別）[MW],247.99,700,716.567,0,195,231,469.561,157,554.99,3272.108
20240902B03,応札件数（電源属地別）[件],4,4,9,0,2,2,6,4,4,35
20240902B03,落札件数（電源属地別）[件],4,4,9,0,2,2,6,4,4,35
20240902B03,最高落札価格（電源属地別）[円/kW・30分],7.71,4.07,5.73,0,2.07,5.7,1.64,2.84,19.5,19.5
20240902B03,最低落札価格（電源属地別）[円/kW・30分],2.42,1.73,0.34,0,2.07,5.7,0.34,0.34,0.34,0.34
20240902B03,平均落札価格（電源属地別）[円/kW・30分],6.36,3.09,2.63,0,2.07,5.7,0.98,0.95,4.98,3.28
20240902B03,最高落札価格（TSO別）[円/kW・30分],7.71,4.07,5.73,0,2.07,5.7,1.64,2.84,19.5,19.5
20240902B03,最低落札価格（TSO別）[円/kW・30分],2.42,0.34,0.34,0,2.07,0.34,0.34,0.34,0.34,0.34
20240902B03,平均落札価格（TSO別）[円/kW・30分],6.36,3.03,2.69,0,2.07,4.08,0.89,1.31,4.59,3.28
20240902B03,落札量合計（TSO別）[MW],247.99,721,695.567,0,132,378.653,357,132.347,607.551,3272.108
20240902B03,（内訳）自エリアからの落札量[MW],247.99,700,695.567,0,132,231,355,91,554.99,3007.547
20240902B04,募集量（TSO別）[MW],315,747,2240,595,259,1097,498,316,1017,7084
20240902B04,応札量合計（電源属地別）[MW],217.79,700,678.744,0,259,231,439.861,296,582.99,3405.385
20240902B04,落札量合計（電源属地別）[MW],217.79,700,678.744,0,259,231,439.861,296,582.99,3405.385
20240902B04,応札件数（電源属地別）[件],4,4,7,0,2,2,5,4,4,32
20240902B04,落札件数（電源属地別）[件],4,4,7,0,2,2,5,4,4,32
20240902B04,最高落札価格（電源属地別）[円/kW・30分],19.5,3.71,2.88,0,3.28,5.63,2.46,2.83,19.5,19.5
20240902B04,最低落札価格（電源属地別）[円/kW・30分],2.45,0.76,0.34,0,3.28,5.63,0.41,0.34,1.64,0.34
20240902B04,平均落札価格（電源属地別）[円/kW・30分],6.61,2.37,2.26,0,3.28,5.63,1.58,0.66,4.86,3.08
20240902B04,最高落札価格（TSO別）[円/kW・30分],19.5,3.71,2.88,0,3.28,5.63,2.46,2.83,19.5,19.5
20240902B04,最低落札価格（TSO別）[円/kW・30分],2.45,0.34,0.34,0,3.28,3.28,0.41,0.34,1.64,0.34
20240902B04,平均落札価格（TSO別）[円/kW・30分],6.61,2.38,2.23,0,3.28,5.47,1.55,0.66,4.71,3.08
20240902B04,落札量合計（TSO別）[MW],217.79,766.844,611.9,0,242,248,410,296,612.851,3405.385
20240902B04,（内訳）自エリアからの落札量[MW],217.79,700,611.9,0,242,231,410,296,582.99,3291.68
20240902B05,募集量（TSO別）[MW],297,882,2040,579,207,1009,514,369,1030,6927
20240902B05,応札量合計（電源属地別）[MW],213,640.67,538.034,0,207,557,469.561,321,123,3069.265
20240902B05,落札量合計（電源属地別）[MW],213,640.67,538.034,0,207,557,416.885,321,123,3016.589
20240902B05,応札件数（電源属地別）[件],2,5,7,0,2,4,6,3,2,31
20240902B05,落札件数（電源属地別）[件],2,5,7,0,2,4,6,3,2,31
20240902B05,最高落札価格（電源属地別）[円/kW・30分],6.15,3.28,5.73,0,4.23,6.82,3.25,2.06,1.2,6.82
20240902B05,最低落札価格（電源属地別）[円/kW・30分],3.95,0.33,0.34,0,4.23,2.27,1.13,0.34,0.9,0.33
20240902B05,平均落札価格（電源属地別）[円/kW・30分],5.32,2.53,3.43,0,4.23,4.16,2.19,0.49,1.14,2.99
20240902B05,最高落札価格（TSO別）[円/kW・30分],6.15,3.28,5.73,0,4.23,6.82,6.82,2.06,1.2,6.82
20240902B05,最低落札価格（TSO別）[円/kW・30分],3.95,0.33,0.34,0,4.23,2.27,0.34,0.34,0.34,0.33
20240902B05,平均落札価格（TSO別）[円/kW・30分],5.32,2.53,3.43,0,4.23,4.07,2.36,0.65,0.69,2.99
20240902B05,落札量合計（TSO別）[MW],213,640.67,538.034,0,196,549,443.885,154,282,3016.589
20240902B05,（内訳）自エリアからの落札量[MW],213,640.67,538.034,0,196,538,416.885,154,123,2819.589
20240902B06,募集量（TSO別）[MW],252,808,1934,452,174,970,465,309,869,6233
20240902B06,応札量合計（電源属地別）[MW],254.8,700,195.7,0,174,557,460.783,267,123,2732.283
20240902B06,落札量合計（電源属地別）[MW],216,700,195.7,0,174,557,460.354,267,123,2693.054
20240902B06,応札件数（電源属地別）[件],4,4,2,0,2,4,9,5,2,32
20240902B06,落札件数（電源属地別）[件],4,4,2,0,2,4,9,5,2,32
20240902B06,最高落札価格（電源属地別）[円/kW・30分],19.5,3.09,5.79,0,7.07,9.34,4.72,6.64,5.35,19.5
20240902B06,最低落札価格（電源属地別）[円/kW・30分],1.77,0.66,2.88,0,7.07,4.74,2.59,0.34,4.74,0.34
20240902B06,平均落札価格（電源属地別）[円/kW・30分],4.14,2.12,5.07,0,7.07,6.65,3.32,1.53,5.23,4.04
20240902B06,最高落札価格（TSO別）[円/kW・30分],19.5,3.09,5.79,0,7.07,9.34,4.72,6.64,9.34,19.5
20240902B06,最低落札価格（TSO別）[円/kW・30分],1.77,0.66,2.88,0,7.07,1.61,2.59,0.34,0.34,0.34
20240902B06,平均落札価格（TSO別）[円/kW・30分],4.14,2.12,5.07,0,7.07,6.41,3.06,2.93,4.47,4.04
20240902B06,落札量合計（TSO別）[MW],216,700,195.7,0,160,453.854,388,197.5,382,2693.054
20240902B06,（内訳）自エリアからの落札量[MW],216,700,195.7,0,160,432.854,388,151,123,2366.554
20240902B07,募集量（TSO別）[MW],238,535,1770,437,137,920,369,177,732,5315
20240902B07,応札量合計（電源属地別）[MW],253.79,640,176.97,0,137,557,638.101,173,124.99,2700.851
20240902B07,落札量合計（電源属地別）[MW],214,640,176.97,0,137,557,638.101,173,124.99,2661.061
20240902B07,応札件数（電源属地別）[件],5,4,3,0,1,4,11,4,3,35
20240902B07,落札件数（電源属地別）[件],5,4,3,0,1,4,11,4,3,35
20240902B07,最高落札価格（電源属地別）[円/kW・30分],19.5,5.88,4.74,0,6.63,8.85,5.17,4.44,19.5,19.5
20240902B07,最低落札価格（電源属地別）[円/kW・30分],1.84,0.49,0.34,0,6.63,4.43,2.53,0.34,4.72,0.34
20240902B07,平均落札価格（電源属地別）[円/kW・30分],4.26,2.36,3.89,0,6.63,6.27,3.65,1.29,5.43,4.04
20240902B07,最高落札価格（TSO別）[円/kW・30分],19.5,5.88,4.74,0,6.63,8.85,5.17,4.44,19.5,19.5
20240902B07,最低落札価格（TSO別）[円/kW・30分],1.84,0.49,0.34,0,6.63,2.53,2.53,0.34,2.53,0.34
20240902B07,平均落札価格（TSO別）[円/kW・30分],4.26,2.36,3.89,0,6.63,6.02,3.34,1.29,4.42,4.04
20240902B07,落札量合計（TSO別）[MW],214,640,176.97,0,126,661,338,173,332.091,2661.061
20240902B07,（内訳）自エリアからの落札量[MW],214,640,176.97,0,126,557,338,173,124.99,2349.96
20240902B08,募集量（TSO別）[MW],213,522,1665,447,142,891,350,147,663,5040
20240902B08,応札量合計（電源属地別）[MW],267.99,550,269.498,0,142,557,325.951,64,124.99,2301.429
20240902B08,落札量合計（電源属地別）[MW],223.99,550,269.498,0,142,557,325.951,64,124.99,2257.429
20240902B08,応札件数（電源属地別）[件],4,3,7,0,1,4,5,3,3,30
20240902B08,落札件数（電源属地別）[件],4,3,7,0,1,4,5,3,3,30
20240902B08,最高落札価格（電源属地別）[円/kW・30分],6.01,1.98,6.41,0,3.29,6.41,2.43,2.54,19.5,19.5
20240902B08,最低落札価格（電源属地別）[円/kW・30分],2.21,1.8,0.34,0,3.29,1.72,0.65,1.5,1.47,0.34
20240902B08,平均落札価格（電源属地別）[円/kW・30分],4.72,1.88,1.27,0,3.29,3.67,1.43,2.1,2.16,2.58
20240902B08,最高落札価格（TSO別）[円/kW・30分],6.01,1.98,6.41,0,3.29,6.41,2.43,6.41,19.5,19.5
20240902B08,最低落札価格（TSO別）[円/kW・30分],2.21,1.8,0.34,0,3.29,1.72,0.65,1.5,1.47,0.34
20240902B08,平均落札価格（TSO別）[円/kW・30分],4.72,1.88,1.27,0,3.29,3.21,1.41,2.8,3.6,2.58
20240902B08,落札量合計（TSO別）[MW],223.99,550,269.498,0,134,453,319,83.951,223.99,2257.429
20240902B08,（内訳）自エリアからの落札量[MW],223.99,550,269.498,0,134,445,319,64,124.99,2130.478
20240903B01,募集量（TSO別）[MW],194,472,1307,421,146,778,339,126,504,4287
20240903B01,応札量合計（電源属地別）[MW],266.79,550,578.298,0,146,557,469.561,64,404.99,3036.639
20240903B01,落札量合計（電源属地別）[MW],211,550,578.298,0,146,557,410.804,64,404.99,2922.092
20240903B01,応札件数（電源属地別）[件],5,3,8,0,1,4,6,3,4,34
20240903B01,落札件数（電源属地別）[件],5,3,8,0,1,4,6,3,4,34
20240903B01,最高落札価格（電源属地別）[円/kW・30分],19.5,2.79,5.73,0,1.52,5.42,1.68,2.9,19.5,19.5
20240903B01,最低落札価格（電源属地別）[円/kW・30分],2.21,2.14,0.34,0,1.52,0.34,0.34,0.4,0.34,0.34
20240903B01,平均落札価格（電源属地別）[円/kW・30分],5.41,2.44,1.3,0,1.52,2.45,0.95,1.78,5.15,2.54
20240903B01,最高落札価格（TSO別）[円/kW・30分],19.5,2.79,5.73,0,1.52,5.42,1.68,5.42,19.5,19.5
20240903B01,最低落札価格（TSO別）[円/kW・30分],2.21,2.14,0.34,0,1.52,0.34,0.34,0.34,0.34,0.34
20240903B01,平均落札価格（TSO別）[円/kW・30分],5.41,2.44,1.3,0,1.52,2.03,0.77,1.88,5.13,2.54
20240903B01,落札量合計（TSO別）[MW],211,550,578.298,0,133,660,241.804,112,435.99,2922.092
20240903B01,（内訳）自エリアからの落札量[MW],211,550,578.298,0,133,517,241.804,64,404.99,2700.092
20240903B02,募集量（TSO別）[MW],177,492,1266,420,152,774,337,125,505,4248
20240903B02,応札量合計（電源属地別）[MW],267.8,550,822.498,0,152,557,469.561,64,506.99,3389.849
20240903B02,落札量合計（電源属地別）[MW],217,550,822.498,0,152,487,467,64,472.99,3232.488
20240903B02,応札件数（電源属地別）[件],4,3,9,0,1,4,6,3,4,34
20240903B02,落札件数（電源属地別）[件],4,3,9,0,1,3,6,3,4,33
20240903B02,最高落札価格（電源属地別）[円/kW・30分],19.5,2.59,2.88,0,1.42,5.39,1.88,2.9,19.5,19.5
20240903B02,最低落札価格（電源属地別）[円/kW・30分],2.5,1.94,0.34,0,1.42,0.34,0.34,0.41,1.41,0.34
20240903B02,平均落札価格（電源属地別）[円/kW・30分],5.39,2.24,1.46,0,1.42,2.01,1.12,1.78,5.4,2.47
20240903B02,最高落札価格（TSO別）[円/kW・30分],19.5,2.59,2.88,0,1.42,5.39,1.88,5.39,19.5,19.5
20240903B02,最低落札価格（TSO別）[円/kW・30分],2.5,1.94,0.34,0,1.42,0.34,0.34,0.34,1.41,0.34
20240903B02,平均落札価格（TSO別）[円/kW・30分],5.39,2.24,1.46,0,1.42,1.87,0.88,1.53,5.4,2.47
20240903B02,落札量合計（TSO別）[MW],217,550,822.498,0,140,667,255,108,472.99,3232.488
20240903B02,（内訳）自エリアからの落札量[MW],217,550,822.498,0,140,483,255,64,472.99,3004.488
20240903B03,募集量（TSO別）[MW],240,843,1772,538,195,945,448,198,838,6017
20240903B03,応札量合計（電源属地別）[MW],310.99,700,930.586,0,195,557,469.561,157,787.99,4108.127
20240903B03,落札量合計（電源属地別）[MW],247.99,700,930.586,0,195,557,448,157,749.99,3985.566
20240903B03,応札件数（電源属地別）[件],4,4,11,0,2,4,6,4,6,41
20240903B03,落札件数（電源属地別）[件],4,4,11,0,2,4,6,4,5,40
20240903B03,最高落札価格（電源属地別）[円/kW・30分],7.87,3.48,5.73,0,2.07,6.12,2.07,2.71,19.5,19.5
20240903B03,最低落札価格（電源属地別）[円/kW・30分],2.42,0.34,0.34,0,2.07,0.4,0.34,0.34,0.34,0.34
20240903B03,平均落札価格（電源属地別）[円/kW・30分],6.41,2.24,2.11,0,2.07,2.78,1.2,1,3.77,2.66
20240903B03,最高落札価格（TSO別）[円/kW・30分],7.87,3.48,5.73,0,2.07,6.12,2.07,2.71,19.5,19.5
20240903B03,最低落札価格（TSO別）[円/kW・30分],2.42,0.34,0.34,0,2.07,0.4,0.34,0.34,0.34,0.34
20240903B03,平均落札価格（TSO別）[円/kW・30分],6.41,2.2,2.14,0,2.07,2.62,1.04,1,3.77,2.66
20240903B03,落札量合計（TSO別）[MW],247.99,721,909.586,0,164,679,357,157,749.99,3985.566
20240903B03,（内訳）自エリアからの落札量[MW],247.99,700,909.586,0,164,557,355,155,749.99,3838.566
20240903B04,募集量（TSO別）[MW],315,747,2096,595,259,1097,498,316,1017,6940
20240903B04,応札量合計（電源属地別）[MW],217.79,700,889.843,0,259,557,392.693,296,815.99,4128.316
