H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202405,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240501B05,（内訳）自エリアからの落札量[MW],89,340,425,0,246,588.196,105.048,214.664,321,2328.908
20240501B06,募集量（TSO別）[MW],308,696,1678,978,163,1026,484,303,747,6383
20240501B06,応札量合計（電源属地別）[MW],145.7,340,266.843,0,163,603,105.048,250,357,2230.591
20240501B06,落札量合計（電源属地別）[MW],142.7,340,266.843,0,163,603,105.048,250,357,2227.591
20240501B06,応札件数（電源属地別）[件],3,2,3,0,1,3,3,5,2,22
20240501B06,落札件数（電源属地別）[件],2,2,3,0,1,3,3,5,2,21
20240501B06,最高落札価格（電源属地別）[円/kW・30分],19.51,1.21,1.46,0,0.34,0.34,0.34,8.11,7.72,19.51
20240501B06,最低落札価格（電源属地別）[円/kW・30分],3.28,0.5,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240501B06,平均落札価格（電源属地別）[円/kW・30分],8.36,0.86,1.34,0,0.34,0.34,0.34,1.94,7.47,2.38
20240501B06,最高落札価格（TSO別）[円/kW・30分],19.51,1.21,1.46,0,0.34,0.34,1.53,8.11,7.72,19.51
20240501B06,最低落札価格（TSO別）[円/kW・30分],3.28,0.5,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240501B06,平均落札価格（TSO別）[円/kW・30分],8.36,0.86,1.34,0,0.34,0.34,0.44,2.47,7.47,2.38
20240501B06,落札量合計（TSO別）[MW],142.7,340,266.843,0,156,557.581,230.467,177,357,2227.591
20240501B06,（内訳）自エリアからの落札量[MW],142.7,340,266.843,0,156,550.581,105.048,177,357,2095.172
20240501B07,募集量（TSO別）[MW],270,573,1368,740,126,867,350,144,552,4990
20240501B07,応札量合計（電源属地別）[MW],148.7,770,71.343,396.978,126,975.377,247.563,138,118,2991.961
20240501B07,落札量合計（電源属地別）[MW],145.7,770,71.343,396.978,126,932.437,247.563,138,118,2946.021
20240501B07,応札件数（電源属地別）[件],3,5,2,1,1,10,5,4,2,33
20240501B07,落札件数（電源属地別）[件],2,5,2,1,1,10,5,4,2,32
20240501B07,最高落札価格（電源属地別）[円/kW・30分],19.51,6.14,3.97,4.73,0.34,10.48,0.78,5.45,7.89,19.51
20240501B07,最低落札価格（電源属地別）[円/kW・30分],3.07,0.34,0.34,4.73,0.34,0.49,0.34,0.34,6.69,0.34
20240501B07,平均落札価格（電源属地別）[円/kW・30分],8.11,1.47,2.55,4.73,0.34,2.19,0.59,1.68,7.15,2.61
20240501B07,最高落札価格（TSO別）[円/kW・30分],19.51,6.14,6.14,10.48,10.48,10.48,10.48,5.45,7.89,19.51
20240501B07,最低落札価格（TSO別）[円/kW・30分],1.19,0.34,0.34,0.34,0.34,0.49,0.34,0.34,6.69,0.34
20240501B07,平均落札価格（TSO別）[円/kW・30分],6.06,1.24,1.75,4.27,0.59,2.16,0.71,1.68,7.15,2.61
20240501B07,落札量合計（TSO別）[MW],236.7,497,253.343,501.978,122,779,300,138,118,2946.021
20240501B07,（内訳）自エリアからの落札量[MW],145.7,497,71.343,396.978,119,779,247.563,138,118,2512.584
20240501B08,募集量（TSO別）[MW],256,513,1373,756,127,812,344,123,513,4817
20240501B08,応札量合計（電源属地別）[MW],163.7,510,27.843,497.112,127,1139.764,247.563,108,118,2938.982
20240501B08,落札量合計（電源属地別）[MW],160.7,510,27.843,497.112,127,686.437,247.563,108,118,2482.655
20240501B08,応札件数（電源属地別）[件],3,3,1,1,1,10,5,4,2,30
20240501B08,落札件数（電源属地別）[件],2,3,1,1,1,8,5,4,2,27
20240501B08,最高落札価格（電源属地別）[円/kW・30分],19.51,0.86,0.34,4.82,0.34,0.34,0.35,9.14,9.35,19.51
20240501B08,最低落札価格（電源属地別）[円/kW・30分],2.9,0.54,0.34,4.82,0.34,0.34,0.34,0.34,7.91,0.34
20240501B08,平均落札価格（電源属地別）[円/kW・30分],7.52,0.65,0.34,4.82,0.34,0.34,0.35,1.82,8.46,2.22
20240501B08,最高落札価格（TSO別）[円/kW・30分],19.51,0.86,0.34,4.82,0.34,0.34,0.35,9.14,9.35,19.51
20240501B08,最低落札価格（TSO別）[円/kW・30分],0.54,0.54,0.34,0.34,0.34,0.34,0.34,0.34,7.91,0.34
20240501B08,平均落札価格（TSO別）[円/kW・30分],5.28,0.63,0.34,4.7,0.34,0.34,0.35,1.82,8.46,2.22
20240501B08,落札量合計（TSO別）[MW],239.7,431,27.843,511.112,113,662,272,108,118,2482.655
20240501B08,（内訳）自エリアからの落札量[MW],160.7,431,27.843,497.112,113,662,247.563,108,118,2365.218
20240502B01,募集量（TSO別）[MW],260,502,1230,715,120,732,329,112,415,4415
20240502B01,応札量合計（電源属地別）[MW],156.7,680,27.843,0,120,1120.149,247.563,101,118,2571.255
20240502B01,落札量合計（電源属地別）[MW],153.7,580,27.843,0,120,800.437,247.563,101,118,2148.543
20240502B01,応札件数（電源属地別）[件],3,4,1,0,1,9,5,4,2,29
20240502B01,落札件数（電源属地別）[件],2,4,1,0,1,8,5,4,2,27
20240502B01,最高落札価格（電源属地別）[円/kW・30分],19.51,1,0.34,0,0.34,10.84,0.34,11.69,8.93,19.51
20240502B01,最低落札価格（電源属地別）[円/kW・30分],3.33,0.34,0.34,0,0.34,0.34,0.34,0.34,7.56,0.34
20240502B01,平均落札価格（電源属地別）[円/kW・30分],8.04,0.53,0.34,0,0.34,2.75,0.34,2.08,8.08,2.35
20240502B01,最高落札価格（TSO別）[円/kW・30分],19.51,1,0.34,0,0.34,10.84,10.84,11.69,10.84,19.51
20240502B01,最低落札価格（TSO別）[円/kW・30分],3.33,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B01,平均落札価格（TSO別）[円/kW・30分],8.04,0.53,0.34,0,0.34,2.35,0.53,2.08,5.58,2.35
20240502B01,落札量合計（TSO別）[MW],153.7,580,27.843,0,119,615,255,101,297,2148.543
20240502B01,（内訳）自エリアからの落札量[MW],153.7,580,27.843,0,119,615,200.243,101,118,1914.786
20240502B02,募集量（TSO別）[MW],269,516,1169,694,129,772,340,128,435,4452
20240502B02,応札量合計（電源属地別）[MW],155.7,657,212.843,0,129,1139.764,247.563,112,118,2771.87
20240502B02,落札量合計（電源属地別）[MW],152.7,580,212.843,0,129,836.437,247.563,112,118,2388.543
20240502B02,応札件数（電源属地別）[件],3,4,2,0,1,10,5,4,2,31
20240502B02,落札件数（電源属地別）[件],2,4,2,0,1,9,5,4,2,29
20240502B02,最高落札価格（電源属地別）[円/kW・30分],19.51,0.97,1.46,0,0.34,12.66,0.34,8.21,8.09,19.51
20240502B02,最低落札価格（電源属地別）[円/kW・30分],3.3,0.34,0.34,0,0.34,0.34,0.34,0.34,6.85,0.34
20240502B02,平均落札価格（電源属地別）[円/kW・30分],8.05,0.54,1.31,0,0.34,2.48,0.34,1.42,7.32,2.11
20240502B02,最高落札価格（TSO別）[円/kW・30分],19.51,0.97,1.46,1.46,0.34,12.66,0.34,8.21,12.66,19.51
20240502B02,最低落札価格（TSO別）[円/kW・30分],3.3,0.34,0.34,1.46,0.34,0.34,0.34,0.34,0.34,0.34
20240502B02,平均落札価格（TSO別）[円/kW・30分],8.05,0.54,1.12,1.46,0.34,2.97,0.34,1.42,3.3,2.11
20240502B02,落札量合計（TSO別）[MW],152.7,580,91,121.843,124,660,252,112,295,2388.543
20240502B02,（内訳）自エリアからの落札量[MW],152.7,580,91,0,124,660,247,112,118,2084.7
20240502B03,募集量（TSO別）[MW],328,677,1496,1416,176,1063,540,235,767,6698
20240502B03,応札量合計（電源属地別）[MW],160.7,510,480.843,0,176,726.092,105.048,188,118,2464.683
20240502B03,落札量合計（電源属地別）[MW],160.7,481,480.843,0,176,726.092,105.048,188,118,2435.683
20240502B03,応札件数（電源属地別）[件],3,3,4,0,1,6,3,5,2,27
20240502B03,落札件数（電源属地別）[件],3,3,4,0,1,6,3,5,2,27
20240502B03,最高落札価格（電源属地別）[円/kW・30分],19.51,1.39,1.46,0,0.34,0.34,0.34,8.86,14.77,19.51
20240502B03,最低落札価格（電源属地別）[円/kW・30分],3.75,0.34,0.34,0,0.34,0.34,0.34,0.34,12.46,0.34
20240502B03,平均落札価格（電源属地別）[円/kW・30分],8.25,0.71,1.4,0,0.34,0.34,0.34,2.35,13.34,1.93
20240502B03,最高落札価格（TSO別）[円/kW・30分],19.51,1.39,1.46,1.46,0.34,0.34,0.76,8.86,14.77,19.51
20240502B03,最低落札価格（TSO別）[円/kW・30分],3.75,0.34,0.34,1.46,0.34,0.34,0.34,0.34,12.46,0.34
20240502B03,平均落札価格（TSO別）[円/kW・30分],8.25,0.71,1.37,1.46,0.34,0.34,0.37,2.88,13.34,1.93
20240502B03,落札量合計（TSO別）[MW],160.7,481,343,137.843,145,678.781,224.359,147,118,2435.683
20240502B03,（内訳）自エリアからの落札量[MW],160.7,481,343,0,145,647.781,105.048,147,118,2147.529
20240502B04,募集量（TSO別）[MW],372,664,2319,1433,217,1224,603,299,823,7954
20240502B04,応札量合計（電源属地別）[MW],161.7,340,590.543,0,217,603,105.048,250,335,2602.291
20240502B04,落札量合計（電源属地別）[MW],158.7,340,590.543,0,217,603,105.048,250,335,2599.291
20240502B04,応札件数（電源属地別）[件],3,2,5,0,1,3,3,6,3,26
20240502B04,落札件数（電源属地別）[件],2,2,5,0,1,3,3,6,3,25
20240502B04,最高落札価格（電源属地別）[円/kW・30分],16.51,2.59,2.75,0,0.34,0.34,0.34,15.13,16.28,16.51
20240502B04,最低落札価格（電源属地別）[円/kW・30分],4.78,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B04,平均落札価格（電源属地別）[円/kW・30分],8.08,1.47,1.59,0,0.34,0.34,0.34,3.36,11.56,2.98
20240502B04,最高落札価格（TSO別）[円/kW・30分],16.51,2.59,2.75,0,0.34,0.34,1.67,15.13,16.28,16.51
20240502B04,最低落札価格（TSO別）[円/kW・30分],4.78,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B04,平均落札価格（TSO別）[円/kW・30分],8.08,1.47,1.59,0,0.34,0.34,0.38,4.06,11.56,2.98
20240502B04,落札量合計（TSO別）[MW],158.7,340,590.543,0,208,587.86,178.188,201,335,2599.291
20240502B04,（内訳）自エリアからの落札量[MW],158.7,340,590.543,0,208,578.86,105.048,201,335,2517.151
20240502B05,募集量（TSO別）[MW],401,698,2222,1351,261,1125,549,350,825,7782
20240502B05,応札量合計（電源属地別）[MW],89,340,756.743,0,246,603,105.048,302,321,2762.791
20240502B05,落札量合計（電源属地別）[MW],89,340,756.743,0,246,603,105.048,302,321,2762.791
20240502B05,応札件数（電源属地別）[件],2,2,6,0,1,3,3,6,2,25
20240502B05,落札件数（電源属地別）[件],2,2,6,0,1,3,3,6,2,25
20240502B05,最高落札価格（電源属地別）[円/kW・30分],10,2.57,5.23,0,0.34,0.34,0.34,15.13,10.41,15.13
20240502B05,最低落札価格（電源属地別）[円/kW・30分],1.19,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B05,平均落札価格（電源属地別）[円/kW・30分],1.49,1.46,2.02,0,0.34,0.34,0.34,2.61,8.03,2.12
20240502B05,最高落札価格（TSO別）[円/kW・30分],10,2.57,5.23,1.46,0.34,0.34,1.67,15.13,10.41,15.13
20240502B05,最低落札価格（TSO別）[円/kW・30分],1.19,0.34,0.34,1.46,0.34,0.34,0.34,0.34,0.34,0.34
20240502B05,平均落札価格（TSO別）[円/kW・30分],1.49,1.46,2.17,1.46,0.34,0.34,0.43,3.68,8.03,2.12
20240502B05,落札量合計（TSO別）[MW],89,340,600.9,155.843,246,603,207.188,199.86,321,2762.791
20240502B05,（内訳）自エリアからの落札量[MW],89,340,600.9,0,246,603,105.048,199.86,321,2504.808
20240502B06,募集量（TSO別）[MW],308,696,1678,978,163,1026,484,303,747,6383
20240502B06,応札量合計（電源属地別）[MW],145.7,340,349.543,0,163,603,105.048,250,530,2486.291
20240502B06,落札量合計（電源属地別）[MW],142.7,340,349.543,0,163,603,105.048,250,530,2483.291
20240502B06,応札件数（電源属地別）[件],3,2,4,0,1,3,3,5,3,24
20240502B06,落札件数（電源属地別）[件],2,2,4,0,1,3,3,5,3,23
20240502B06,最高落札価格（電源属地別）[円/kW・30分],19.51,1.12,2.75,0,0.34,0.34,0.34,8.2,12,19.51
20240502B06,最低落札価格（電源属地別）[円/kW・30分],3.28,0.6,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B06,平均落札価格（電源属地別）[円/kW・30分],8.36,0.86,1.68,0,0.34,0.34,0.34,1.96,8.36,2.93
20240502B06,最高落札価格（TSO別）[円/kW・30分],19.51,1.12,2.75,0,0.34,0.34,1.81,8.2,12,19.51
20240502B06,最低落札価格（TSO別）[円/kW・30分],3.28,0.6,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240502B06,平均落札価格（TSO別）[円/kW・30分],8.36,0.86,1.68,0,0.34,0.34,0.44,2.5,8.36,2.93
20240502B06,落札量合計（TSO別）[MW],142.7,340,349.543,0,156,557.581,230.467,177,530,2483.291
20240502B06,（内訳）自エリアからの落札量[MW],142.7,340,349.543,0,156,550.581,105.048,177,530,2350.872
20240502B07,募集量（TSO別）[MW],270,573,1368,740,126,867,350,144,552,4990
20240502B07,応札量合計（電源属地別）[MW],148.7,737,71.343,497.112,126,1159.377,247.563,138,118,3243.095
20240502B07,落札量合計（電源属地別）[MW],145.7,737,71.343,497.112,126,932.437,247.563,138,118,3013.155
20240502B07,応札件数（電源属地別）[件],3,5,2,1,1,11,5,4,2,34
20240502B07,落札件数（電源属地別）[件],2,5,2,1,1,10,5,4,2,32
20240502B07,最高落札価格（電源属地別）[円/kW・30分],19.51,5.34,4.28,4.76,0.34,8.31,0.59,5.46,7.89,19.51
20240502B07,最低落札価格（電源属地別）[円/kW・30分],3.07,0.34,0.78,4.76,0.34,0.66,0.34,0.34,6.69,0.34
20240502B07,平均落札価格（電源属地別）[円/kW・30分],8.11,1.62,2.91,4.76,0.34,2.3,0.48,1.68,7.15,2.77
20240502B07,最高落札価格（TSO別）[円/kW・30分],19.51,5.34,5.34,8.31,8.31,8.31,0.66,5.46,7.89,19.51
20240502B07,最低落札価格（TSO別）[円/kW・30分],3.07,0.34,0.34,0.34,0.34,0.66,0.34,0.34,6.69,0.34
20240502B07,平均落札価格（TSO別）[円/kW・30分],8.11,1.78,1.66,4.5,0.54,2.24,0.51,1.68,7.15,2.77
20240502B07,落札量合計（TSO別）[MW],145.7,497,311.343,602.112,122,779,300,138,118,3013.155
20240502B07,（内訳）自エリアからの落札量[MW],145.7,497,71.343,497.112,119,779,247.563,138,118,2612.718
20240502B08,募集量（TSO別）[MW],256,513,1373,756,127,812,344,123,513,4817
20240502B08,応札量合計（電源属地別）[MW],163.7,510,27.843,57.12,127,1159.377,247.563,108,118,2518.603
20240502B08,落札量合計（電源属地別）[MW],161.7,510,27.843,57.12,127,686.437,247.563,108,118,2043.663
20240502B08,応札件数（電源属地別）[件],3,3,1,1,1,11,5,4,2,31
20240502B08,落札件数（電源属地別）[件],3,3,1,1,1,9,5,4,2,29
20240502B08,最高落札価格（電源属地別）[円/kW・30分],19.51,0.77,0.34,4.53,0.34,0.34,0.34,8.26,9.35,19.51
20240502B08,最低落札価格（電源属地別）[円/kW・30分],2.9,0.73,0.34,4.53,0.34,0.34,0.34,0.34,7.91,0.34
20240502B08,平均落札価格（電源属地別）[円/kW・30分],7.54,0.76,0.34,4.53,0.34,0.34,0.34,1.7,8.46,1.67
20240502B08,最高落札価格（TSO別）[円/kW・30分],19.51,0.77,0.34,4.53,0.34,0.34,0.34,8.26,9.35,19.51
20240502B08,最低落札価格（TSO別）[円/kW・30分],0.73,0.73,0.34,0.34,0.34,0.34,0.34,0.34,7.91,0.34
20240502B08,平均落札価格（TSO別）[円/kW・30分],5.3,0.76,0.34,3.71,0.34,0.34,0.34,1.7,8.46,1.67
20240502B08,落札量合計（TSO別）[MW],240.7,431,27.843,71.12,113,662,272,108,118,2043.663
20240502B08,（内訳）自エリアからの落札量[MW],161.7,431,27.843,57.12,113,662,247.563,108,118,1926.226
20240503B01,募集量（TSO別）[MW],260,502,1230,715,120,732,329,112,415,4415
20240503B01,応札量合計（電源属地別）[MW],156.7,680,0,0,120,1159.377,247.563,101,415,2879.64
20240503B01,落札量合計（電源属地別）[MW],154.7,600,0,0,120,630.437,247.563,101,415,2268.7
20240503B01,応札件数（電源属地別）[件],3,4,0,0,1,11,5,4,2,30
20240503B01,落札件数（電源属地別）[件],3,4,0,0,1,9,5,4,2,28
20240503B01,最高落札価格（電源属地別）[円/kW・30分],19.51,0.99,0,0,0.34,0.34,0.34,12.5,4.96,19.51
20240503B01,最低落札価格（電源属地別）[円/kW・30分],3.33,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240503B01,平均落札価格（電源属地別）[円/kW・30分],8.05,0.53,0,0,0.34,0.34,0.34,2.16,4.18,1.7
20240503B01,最高落札価格（TSO別）[円/kW・30分],19.51,0.99,0,0,0.34,0.34,0.34,12.5,4.96,19.51
20240503B01,最低落札価格（TSO別）[円/kW・30分],3.33,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240503B01,平均落札価格（TSO別）[円/kW・30分],8.05,0.53,0,0,0.34,0.34,0.34,2.16,4.1,1.7
20240503B01,落札量合計（TSO別）[MW],154.7,600,0,0,119,615,255,101,424,2268.7
20240503B01,（内訳）自エリアからの落札量[MW],154.7,600,0,0,119,615,247.563,101,415,2252.263
20240503B02,募集量（TSO別）[MW],269,516,1169,694,129,772,340,128,435,4452
20240503B02,応札量合計（電源属地別）[MW],155.7,680,212.843,0,129,1120.149,247.563,112,435,3092.255
20240503B02,落札量合計（電源属地別）[MW],153.7,580,212.843,0,129,682.437,247.563,112,435,2552.543
20240503B02,応札件数（電源属地別）[件],3,4,2,0,1,9,5,4,3,31
20240503B02,落札件数（電源属地別）[件],3,4,2,0,1,7,5,4,3,29
20240503B02,最高落札価格（電源属地別）[円/kW・30分],19.51,0.98,1.46,0,0.34,0.62,0.38,12.3,6.85,19.51
20240503B02,最低落札価格（電源属地別）[円/kW・30分],3.3,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240503B02,平均落札価格（電源属地別）[円/kW・30分],8.06,0.54,1.31,0,0.34,0.51,0.36,1.95,4.75,1.8
20240503B02,最高落札価格（TSO別）[円/kW・30分],19.51,0.98,1.46,1.46,0.34,0.62,0.38,12.3,6.85,19.51
20240503B02,最低落札価格（TSO別）[円/kW・30分],3.3,0.34,0.34,1.46,0.34,0.34,0.34,0.34,0.34,0.34
20240503B02,平均落札価格（TSO別）[円/kW・30分],8.06,0.54,1.12,1.46,0.34,0.51,0.36,1.95,4.54,1.8
20240503B02,落札量合計（TSO別）[MW],153.7,580,91,121.843,124,660,252,112,458,2552.543
20240503B02,（内訳）自エリアからの落札量[MW],153.7,580,91,0,124,659.437,247.563,112,435,2402.7
20240503B03,募集量（TSO別）[MW],328,677,1496,1416,176,1063,540,235,767,6698
20240503B03,応札量合計（電源属地別）[MW],160.7,340,480.843,0,176,726.046,105.048,188,767,2943.637
20240503B03,落札量合計（電源属地別）[MW],160.7,340,480.843,0,176,726.046,105.048,188,691,2867.637
20240503B03,応札件数（電源属地別）[件],3,2,4,0,1,5,3,5,5,28
20240503B03,落札件数（電源属地別）[件],3,2,4,0,1,5,3,5,4,27
20240503B03,最高落札価格（電源属地別）[円/kW・30分],19.51,1.8,1.46,0,0.34,0.34,0.34,12.76,12.46,19.51
20240503B03,最低落札価格（電源属地別）[円/kW・30分],3.75,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20240503B03,平均落札価格（電源属地別）[円/kW・30分],8.25,1.07,1.4,0,0.34,0.34,0.34,3.23,6.73,2.78
20240503B03,最高落札価格（TSO別）[円/kW・30分],19.51,1.8,1.46,1.46,0.34,0.34,0.86,12.76,12.46,19.51
20240503B03,最低落札価格（TSO別）[円/kW・30分],3.75,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240503B03,平均落札価格（TSO別）[円/kW・30分],8.25,1.07,1.37,1.45,0.34,0.34,0.38,3.99,6.73,2.78
20240503B03,落札量合計（TSO別）[MW],160.7,340,343,137.843,145,702.681,200.413,147,691,2867.637
