H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202404,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240401B02,落札量合計（TSO別）[MW],265,435,131.299,0,138,754.736,297.557,107,50,2178.592
20240401B02,（内訳）自エリアからの落札量[MW],115,435,131.299,0,138,754.736,280.557,107,50,2011.592
20240401B03,募集量（TSO別）[MW],362,721,1606,1467,179,984,518,237,807,6881
20240401B03,応札量合計（電源属地別）[MW],124,687,109.589,0,179,741.736,251.213,194,50,2336.538
20240401B03,落札量合計（電源属地別）[MW],124,687,109.589,0,153,741.736,251.213,194,50,2310.538
20240401B03,応札件数（電源属地別）[件],1,4,4,0,2,13,5,6,1,36
20240401B03,落札件数（電源属地別）[件],1,4,4,0,2,13,5,6,1,36
20240401B03,最高落札価格（電源属地別）[円/kW・30分],3.91,2.74,0.34,0,2.19,0.47,1.9,0.79,6.91,6.91
20240401B03,最低落札価格（電源属地別）[円/kW・30分],3.91,0.73,0.34,0,1.6,0.34,1.23,0.34,6.91,0.34
20240401B03,平均落札価格（電源属地別）[円/kW・30分],3.91,1.32,0.34,0,1.83,0.35,1.62,0.43,6.91,1.22
20240401B03,最高落札価格（TSO別）[円/kW・30分],3.91,2.74,0.34,0,2.19,0.47,1.9,0.79,6.91,6.91
20240401B03,最低落札価格（TSO別）[円/kW・30分],3.91,0.73,0.34,0,1.6,0.34,0.34,0.34,6.91,0.34
20240401B03,平均落札価格（TSO別）[円/kW・30分],3.91,1.32,0.34,0,1.83,0.35,1.34,0.48,6.91,1.22
20240401B03,落札量合計（TSO別）[MW],124,687,109.589,0,153,741.736,323.213,122,50,2310.538
20240401B03,（内訳）自エリアからの落札量[MW],124,687,109.589,0,153,741.736,251.213,122,50,2238.538
20240401B04,募集量（TSO別）[MW],396,660,2461,1264,224,1114,636,287,760,7802
20240401B04,応札量合計（電源属地別）[MW],99.5,487,576.681,0,224,1594.332,221.513,264,50,3517.026
20240401B04,落札量合計（電源属地別）[MW],99.5,487,576.681,0,210,1594.332,221.513,264,50,3503.026
20240401B04,応札件数（電源属地別）[件],3,3,7,0,2,11,4,7,1,38
20240401B04,落札件数（電源属地別）[件],3,3,7,0,2,11,4,7,1,38
20240401B04,最高落札価格（電源属地別）[円/kW・30分],1,6.36,1.01,0,1.18,4.51,0.34,5.35,12.51,12.51
20240401B04,最低落札価格（電源属地別）[円/kW・30分],0.01,0.34,0.34,0,0.59,0.34,0.34,0.34,12.51,0.01
20240401B04,平均落札価格（電源属地別）[円/kW・30分],0.31,2.82,0.87,0,0.76,2.86,0.34,0.98,12.51,2.16
20240401B04,最高落札価格（TSO別）[円/kW・30分],1,6.36,1.01,1.01,1.18,4.51,0.34,5.35,12.51,12.51
20240401B04,最低落札価格（TSO別）[円/kW・30分],0.01,0.34,0.34,1.01,0.59,0.34,0.34,0.34,12.51,0.01
20240401B04,平均落札価格（TSO別）[円/kW・30分],0.31,2.82,0.86,1.01,0.76,2.86,0.34,0.98,12.51,2.16
20240401B04,落札量合計（TSO別）[MW],99.5,487,564,12.681,210,1594.332,221.513,264,50,3503.026
20240401B04,（内訳）自エリアからの落札量[MW],99.5,487,564,0,210,1594.332,221.513,264,50,3490.345
20240401B05,募集量（TSO別）[MW],415,744,2319,1337,274,1092,542,337,735,7795
20240401B05,応札量合計（電源属地別）[MW],143.5,666,577.378,0,274,1690.332,211.714,298,421,4281.924
20240401B05,落札量合計（電源属地別）[MW],142.5,666,577.378,0,196.871,1594.332,187.617,187,421,3972.698
20240401B05,応札件数（電源属地別）[件],3,4,7,0,2,12,4,7,4,43
20240401B05,落札件数（電源属地別）[件],3,4,7,0,2,11,4,7,4,42
20240401B05,最高落札価格（電源属地別）[円/kW・30分],4.36,6.28,1.01,0,0.34,5.03,0.34,1.47,18.02,18.02
20240401B05,最低落札価格（電源属地別）[円/kW・30分],0.01,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.01
20240401B05,平均落札価格（電源属地別）[円/kW・30分],3.95,2.87,0.86,0,0.34,3.21,0.34,0.72,10.46,3.21
20240401B05,最高落札価格（TSO別）[円/kW・30分],4.36,6.28,1.01,1.01,5.03,5.03,5.03,2.75,18.02,18.02
20240401B05,最低落札価格（TSO別）[円/kW・30分],0.01,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.01
20240401B05,平均落札価格（TSO別）[円/kW・30分],3.95,2.87,0.92,0.71,1.49,3.15,2.39,1.62,9.41,3.21
20240401B05,落札量合計（TSO別）[MW],142.5,666,415,162.378,262,1044.82,473,337,470,3972.698
20240401B05,（内訳）自エリアからの落札量[MW],142.5,666,415,0,196.871,1044.82,138.617,187,421,3211.808
20240401B06,募集量（TSO別）[MW],334,679,1611,1059,180,1060,494,295,711,6423
20240401B06,応札量合計（電源属地別）[MW],106,455,452,0,180,1057.049,251.213,240,50,2791.262
20240401B06,落札量合計（電源属地別）[MW],106,455,452,0,180,1057.049,251.213,240,50,2791.262
20240401B06,応札件数（電源属地別）[件],1,3,4,0,2,11,5,6,1,33
20240401B06,落札件数（電源属地別）[件],1,3,4,0,2,11,5,6,1,33
20240401B06,最高落札価格（電源属地別）[円/kW・30分],4.24,4.4,1.01,0,2.03,2.89,1.76,3,7.78,7.78
20240401B06,最低落札価格（電源属地別）[円/kW・30分],4.24,1.66,1.01,0,1.44,0.34,1.3,0.34,7.78,0.34
20240401B06,平均落札価格（電源属地別）[円/kW・30分],4.24,2.13,1.01,0,1.64,1.9,1.57,0.84,7.78,1.85
20240401B06,最高落札価格（TSO別）[円/kW・30分],4.24,4.4,1.01,0,2.03,2.89,2.89,3,7.78,7.78
20240401B06,最低落札価格（TSO別）[円/kW・30分],4.24,1.66,1.01,0,1.44,0.34,1.3,0.34,2.14,0.34
20240401B06,平均落札価格（TSO別）[円/kW・30分],4.24,2.13,1.01,0,1.64,1.83,1.81,0.84,4.99,1.85
20240401B06,落札量合計（TSO別）[MW],106,455,452,0,176,907.413,355.849,240,99,2791.262
20240401B06,（内訳）自エリアからの落札量[MW],106,455,452,0,176,903.413,251.213,240,50,2633.626
20240401B07,募集量（TSO別）[MW],309,539,1270,697,138,904,351,146,474,4828
20240401B07,応札量合計（電源属地別）[MW],109,275,520.492,396.978,138,741.736,251.213,138,50,2620.419
20240401B07,落札量合計（電源属地別）[MW],109,275,520.492,396.978,138,741.736,251.213,138,50,2620.419
20240401B07,応札件数（電源属地別）[件],1,2,8,1,2,13,5,7,1,40
20240401B07,落札件数（電源属地別）[件],1,2,8,1,2,13,5,7,1,40
20240401B07,最高落札価格（電源属地別）[円/kW・30分],3.3,2.84,1.01,6.73,4.94,2.17,4.75,7.87,1.59,7.87
20240401B07,最低落札価格（電源属地別）[円/kW・30分],3.3,0.61,0.34,6.73,4.35,0.34,4.09,0.34,1.59,0.34
20240401B07,平均落札価格（電源属地別）[円/kW・30分],3.3,1.34,0.92,6.73,4.61,0.91,4.47,2.68,1.59,2.58
20240401B07,最高落札価格（TSO別）[円/kW・30分],3.3,2.84,1.01,6.73,4.94,4.35,4.75,7.87,4.94,7.87
20240401B07,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,1.01,4.35,0.34,4.09,0.34,0.34,0.34
20240401B07,平均落札価格（TSO別）[円/kW・30分],2.38,1.12,0.97,5.49,4.71,1.1,4.47,3.29,1.32,2.58
20240401B07,落札量合計（TSO別）[MW],191,377,198.492,506.978,98,804.736,251.213,94,99,2620.419
20240401B07,（内訳）自エリアからの落札量[MW],109,262,198.492,396.978,98,741.736,251.213,94,50,2201.419
20240401B08,募集量（TSO別）[MW],284,506,1335,745,136,828,358,128,511,4831
20240401B08,応札量合計（電源属地別）[MW],131,585,151.963,497.112,136,754.736,330.211,122,50,2758.022
20240401B08,落札量合計（電源属地別）[MW],131,585,151.963,497.112,117,754.736,327.084,122,50,2735.895
20240401B08,応札件数（電源属地別）[件],1,3,4,1,2,13,7,6,1,38
20240401B08,落札件数（電源属地別）[件],1,3,4,1,2,13,7,6,1,38
20240401B08,最高落札価格（電源属地別）[円/kW・30分],3.47,1.97,0.34,7.13,1.86,1.07,2.77,1.44,6.8,7.13
20240401B08,最低落札価格（電源属地別）[円/kW・30分],3.47,1.02,0.34,7.13,1.27,0.34,2.11,0.34,6.8,0.34
20240401B08,平均落札価格（電源属地別）[円/kW・30分],3.47,1.67,0.34,7.13,1.57,0.49,2.4,0.59,6.8,2.48
20240401B08,最高落札価格（TSO別）[円/kW・30分],3.47,1.97,0.34,7.13,1.86,1.07,2.77,2.77,6.8,7.13
20240401B08,最低落札価格（TSO別）[円/kW・30分],1.02,1.02,0.34,7.13,1.27,0.34,0.34,0.34,2.76,0.34
20240401B08,平均落札価格（TSO別）[円/kW・30分],2.21,1.86,0.34,7.13,1.57,0.48,2.21,1.07,4.8,2.48
20240401B08,落札量合計（TSO別）[MW],281,435,151.963,497.112,117,766.82,266,122,99,2735.895
20240401B08,（内訳）自エリアからの落札量[MW],131,435,151.963,497.112,117,754.736,254.084,98,50,2488.895
20240402B01,募集量（TSO別）[MW],291,517,1191,795,140,748,344,124,383,4533
20240402B01,応札量合計（電源属地別）[MW],120,585,0,0,140,484.736,330.211,115,50,1824.947
20240402B01,落札量合計（電源属地別）[MW],120,585,0,0,140,484.736,330.211,115,50,1824.947
20240402B01,応札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240402B01,落札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240402B01,最高落札価格（電源属地別）[円/kW・30分],3.88,1.78,0,0,0.65,0.56,1.45,0.77,9.96,9.96
20240402B01,最低落札価格（電源属地別）[円/kW・30分],3.88,1.27,0,0,0.34,0.34,0.78,0.34,9.96,0.34
20240402B01,平均落札価格（電源属地別）[円/kW・30分],3.88,1.43,0,0,0.47,0.37,1.07,0.5,9.96,1.35
20240402B01,最高落札価格（TSO別）[円/kW・30分],3.88,1.78,0,0,0.65,0.75,1.45,1.45,9.96,9.96
20240402B01,最低落札価格（TSO別）[円/kW・30分],1.27,1.27,0,0,0.34,0.34,0.78,0.34,1.43,0.34
20240402B01,平均落札価格（TSO別）[円/kW・30分],2.51,1.44,0,0,0.49,0.38,0.97,0.76,6.16,1.35
20240402B01,落札量合計（TSO別）[MW],270,435,0,0,100,555.736,259,115,90.211,1824.947
20240402B01,（内訳）自エリアからの落札量[MW],120,435,0,0,100,484.736,259,84,50,1532.736
20240402B02,募集量（TSO別）[MW],306,491,1155,791,144,802,347,137,446,4619
20240402B02,応札量合計（電源属地別）[MW],115,585,0,0,144,754.736,330.211,124,50,2102.947
20240402B02,落札量合計（電源属地別）[MW],115,585,0,0,144,754.736,330.211,124,50,2102.947
20240402B02,応札件数（電源属地別）[件],1,3,0,0,2,13,7,7,1,34
20240402B02,落札件数（電源属地別）[件],1,3,0,0,2,13,7,7,1,34
20240402B02,最高落札価格（電源属地別）[円/kW・30分],3.89,1.57,0,0,1.05,1.08,2.16,1.05,8.81,8.81
20240402B02,最低落札価格（電源属地別）[円/kW・30分],3.89,1.47,0,0,0.46,0.34,1.49,0.34,8.81,0.34
20240402B02,平均落札価格（電源属地別）[円/kW・30分],3.89,1.54,0,0,0.71,0.49,1.79,0.53,8.81,1.39
20240402B02,最高落札価格（TSO別）[円/kW・30分],3.89,1.57,0,0,1.05,1.08,2.16,1.05,8.81,8.81
20240402B02,最低落札価格（TSO別）[円/kW・30分],1.47,1.47,0,0,0.34,0.34,0.34,0.34,0.62,0.34
20240402B02,平均落札価格（TSO別）[円/kW・30分],2.56,1.54,0,0,0.76,0.49,1.63,0.5,4.19,1.39
20240402B02,落札量合計（TSO別）[MW],265,435,0,0,113.916,788.82,267,87,146.211,2102.947
20240402B02,（内訳）自エリアからの落札量[MW],115,435,0,0,104,744.82,239,87,50,1774.82
20240402B03,募集量（TSO別）[MW],362,721,1606,1467,179,984,518,237,807,6881
20240402B03,応札量合計（電源属地別）[MW],124,585,0,0,179,551.736,251.213,194,50,1934.949
20240402B03,落札量合計（電源属地別）[MW],124,585,0,0,179,551.736,251.213,194,50,1934.949
20240402B03,応札件数（電源属地別）[件],1,3,0,0,2,12,5,7,1,31
20240402B03,落札件数（電源属地別）[件],1,3,0,0,2,12,5,7,1,31
20240402B03,最高落札価格（電源属地別）[円/kW・30分],3.91,2.51,0,0,2.19,0.9,2.08,1.6,6.91,6.91
20240402B03,最低落札価格（電源属地別）[円/kW・30分],3.91,0.91,0,0,1.6,0.34,1.41,0.34,6.91,0.34
20240402B03,平均落札価格（電源属地別）[円/kW・30分],3.91,1.42,0,0,1.8,0.46,1.8,0.53,6.91,1.44
20240402B03,最高落札価格（TSO別）[円/kW・30分],3.91,2.51,0,0,2.19,2.19,2.08,1.6,6.91,6.91
20240402B03,最低落札価格（TSO別）[円/kW・30分],3.91,0.91,0,0,1.6,0.34,0.34,0.34,6.91,0.34
20240402B03,平均落札価格（TSO別）[円/kW・30分],3.91,1.42,0,0,1.84,0.56,1.58,0.49,6.91,1.44
20240402B03,落札量合計（TSO別）[MW],124,585,0,0,127,616.736,310.213,122,50,1934.949
20240402B03,（内訳）自エリアからの落札量[MW],124,585,0,0,127,551.736,251.213,122,50,1810.949
20240402B04,募集量（TSO別）[MW],396,660,2461,1264,224,1114,636,287,760,7802
20240402B04,応札量合計（電源属地別）[MW],86,487,452,0,224,1691.155,211.714,264,50,3465.869
20240402B04,落札量合計（電源属地別）[MW],86,487,452,0,198.951,1594.155,211.714,264,50,3343.82
20240402B04,応札件数（電源属地別）[件],1,3,4,0,2,12,4,7,1,34
20240402B04,落札件数（電源属地別）[件],1,3,4,0,2,11,4,7,1,33
20240402B04,最高落札価格（電源属地別）[円/kW・30分],0.34,6.4,1.01,0,1.18,3.44,0.36,10.61,12.51,12.51
20240402B04,最低落札価格（電源属地別）[円/kW・30分],0.34,0.34,1.01,0,0.59,0.34,0.34,0.34,12.51,0.34
20240402B04,平均落札価格（電源属地別）[円/kW・30分],0.34,2.84,1.01,0,0.77,2.15,0.35,1.09,12.51,1.93
20240402B04,最高落札価格（TSO別）[円/kW・30分],0.34,6.4,1.01,0,3.44,3.44,3.44,10.61,12.51,12.51
20240402B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,1.01,0,0.59,0.34,0.34,0.34,2.58,0.34
20240402B04,平均落札価格（TSO別）[円/kW・30分],0.34,2.84,1.01,0,0.91,2.12,1.52,1.2,7.6,1.93
20240402B04,落札量合計（TSO別）[MW],86,487,452,0,210,1104.82,618,287,99,3343.82
20240402B04,（内訳）自エリアからの落札量[MW],86,487,452,0,198.951,1104.82,211.714,264,50,2854.485
20240402B05,募集量（TSO別）[MW],415,744,2319,1337,274,1092,542,337,735,7795
20240402B05,応札量合計（電源属地別）[MW],131,666,452,0,274,1690.155,251.213,298,421,4183.368
20240402B05,落札量合計（電源属地別）[MW],131,666,452,0,162,1594.155,222.665,187,421,3835.82
20240402B05,応札件数（電源属地別）[件],2,4,4,0,2,12,5,8,4,41
20240402B05,落札件数（電源属地別）[件],2,4,4,0,2,11,5,8,4,40
20240402B05,最高落札価格（電源属地別）[円/kW・30分],9,5.93,1.01,0,0.34,3.95,0.34,8.43,18.02,18.02
20240402B05,最低落札価格（電源属地別）[円/kW・30分],4.36,0.34,1.01,0,0.34,0.34,0.34,0.34,0.34,0.34
20240402B05,平均落札価格（電源属地別）[円/kW・30分],4.4,2.72,1.01,0,0.34,2.49,0.34,1.5,10.46,3.03
20240402B05,最高落札価格（TSO別）[円/kW・30分],9,5.93,1.01,1.01,2.95,3.95,3.95,8.43,18.02,18.02
20240402B05,最低落札価格（TSO別）[円/kW・30分],4.36,0.34,1.01,1.01,0.34,0.34,0.34,0.34,0.34,0.34
20240402B05,平均落札価格（TSO別）[円/kW・30分],4.4,2.72,1.01,1.01,1.28,2.52,1.67,1.77,9.41,3.03
20240402B05,落札量合計（TSO別）[MW],131,666,415,37,262,1044.82,473,337,470,3835.82
20240402B05,（内訳）自エリアからの落札量[MW],131,666,415,0,162,1044.82,173.665,187,421,3200.485
20240402B06,募集量（TSO別）[MW],334,679,1611,1059,180,1060,494,295,711,6423
20240402B06,応札量合計（電源属地別）[MW],107,455,452,1.5,180,597.886,251.213,240,50,2334.599
20240402B06,落札量合計（電源属地別）[MW],107,455,452,1.5,180,597.886,251.213,240,50,2334.599
20240402B06,応札件数（電源属地別）[件],2,3,4,1,2,12,5,7,1,37
20240402B06,落札件数（電源属地別）[件],2,3,4,1,2,12,5,7,1,37
20240402B06,最高落札価格（電源属地別）[円/kW・30分],9,5.16,1.01,7,2.03,2.12,2.08,2.94,7.78,9
20240402B06,最低落札価格（電源属地別）[円/kW・30分],4.24,1.35,1.01,7,1.44,0.34,1.53,0.34,7.78,0.34
20240402B06,平均落札価格（電源属地別）[円/kW・30分],4.28,2.24,1.01,7,1.64,0.95,1.85,0.88,7.78,1.66
20240402B06,最高落札価格（TSO別）[円/kW・30分],9,5.16,1.01,7,2.03,2.12,2.08,2.94,7.78,9
20240402B06,最低落札価格（TSO別）[円/kW・30分],4.24,1.35,1.01,7,1.44,0.34,1.53,0.34,7.78,0.34
20240402B06,平均落札価格（TSO別）[円/kW・30分],4.28,2.24,1.01,7,1.66,1,1.85,0.88,7.78,1.66
20240402B06,落札量合計（TSO別）[MW],107,455,452,1.5,133,644.886,251.213,240,50,2334.599
20240402B06,（内訳）自エリアからの落札量[MW],107,455,452,1.5,133,597.886,251.213,240,50,2287.599
20240402B07,募集量（TSO別）[MW],309,539,1270,697,138,904,351,146,474,4828
20240402B07,応札量合計（電源属地別）[MW],109,275,452,527.182,138,551.736,251.213,138,50,2492.131
20240402B07,落札量合計（電源属地別）[MW],109,275,452,527.182,138,551.736,251.213,138,50,2492.131
20240402B07,応札件数（電源属地別）[件],1,2,4,2,2,12,5,7,1,36
20240402B07,落札件数（電源属地別）[件],1,2,4,2,2,12,5,7,1,36
20240402B07,最高落札価格（電源属地別）[円/kW・30分],3.3,3.11,1.01,6.93,4.94,2.35,5.04,7.69,1.59,7.69
20240402B07,最低落札価格（電源属地別）[円/kW・30分],3.3,0.6,1.01,5.26,4.35,0.34,4.37,0.34,1.59,0.34
20240402B07,平均落札価格（電源属地別）[円/kW・30分],3.3,1.42,1.01,6.83,4.61,1.2,4.76,2.59,1.59,3.11
20240402B07,最高落札価格（TSO別）[円/kW・30分],3.3,3.11,1.01,6.93,4.94,6.93,5.04,7.69,4.35,7.69
20240402B07,最低落札価格（TSO別）[円/kW・30分],1.01,0.6,1.01,1.01,4.35,0.34,2.85,0.34,0.34,0.34
20240402B07,平均落札価格（TSO別）[円/kW・30分],2.55,1.31,1.01,5.8,4.71,1.52,4.67,3.2,1.41,3.11
20240402B07,落札量合計（TSO別）[MW],162,377,187,623,98,615.918,264.213,94,71,2492.131
20240402B07,（内訳）自エリアからの落札量[MW],109,275,187,513,98,551.736,251.213,94,50,2128.949
20240402B08,募集量（TSO別）[MW],284,506,1335,745,136,828,358,128,511,4831
20240402B08,応札量合計（電源属地別）[MW],131,585,0,623.168,136,444.736,330.211,122,50,2422.115
20240402B08,落札量合計（電源属地別）[MW],131,585,0,623.168,117,444.736,330.211,122,50,2403.115
20240402B08,応札件数（電源属地別）[件],1,3,0,2,2,12,7,6,1,34
20240402B08,落札件数（電源属地別）[件],1,3,0,2,2,12,7,6,1,34
20240402B08,最高落札価格（電源属地別）[円/kW・30分],3.47,1.89,0,6.16,1.86,1.2,2.99,1.37,6.8,6.8
20240402B08,最低落札価格（電源属地別）[円/kW・30分],3.47,1.07,0,5.26,1.27,0.34,2.32,0.34,6.8,0.34
20240402B08,平均落札価格（電源属地別）[円/kW・30分],3.47,1.63,0,5.98,1.57,0.67,2.62,0.58,6.8,2.87
20240402B08,最高落札価格（TSO別）[円/kW・30分],3.47,1.89,0,6.16,1.86,2.99,2.99,1.37,6.8,6.8
20240402B08,最低落札価格（TSO別）[円/kW・30分],1.07,1.07,0,5.26,1.27,0.34,2.32,0.34,2.42,0.34
20240402B08,平均落札価格（TSO別）[円/kW・30分],2.47,1.64,0,5.98,1.57,0.74,2.55,0.5,4.9,2.87
20240402B08,落札量合計（TSO別）[MW],281,435,0,623.168,117,483.947,266,98,99,2403.115
20240402B08,（内訳）自エリアからの落札量[MW],131,435,0,623.168,117,444.736,266,98,50,2164.904
20240403B01,募集量（TSO別）[MW],291,517,1191,795,140,748,344,124,383,4533
20240403B01,応札量合計（電源属地別）[MW],120,585,0,0,140,484.736,330.211,115,50,1824.947
20240403B01,落札量合計（電源属地別）[MW],120,585,0,0,140,484.736,330.211,115,50,1824.947
20240403B01,応札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240403B01,落札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240403B01,最高落札価格（電源属地別）[円/kW・30分],3.88,1.81,0,0,0.65,0.79,1.74,0.72,9.96,9.96
20240403B01,最低落札価格（電源属地別）[円/kW・30分],3.88,1.24,0,0,0.34,0.34,1.07,0.34,9.96,0.34
20240403B01,平均落札価格（電源属地別）[円/kW・30分],3.88,1.42,0,0,0.47,0.43,1.37,0.49,9.96,1.41
20240403B01,最高落札価格（TSO別）[円/kW・30分],3.88,1.81,0,0,0.65,0.79,1.74,1.74,9.96,9.96
20240403B01,最低落札価格（TSO別）[円/kW・30分],1.24,1.24,0,0,0.34,0.34,1.07,0.34,1.73,0.34
20240403B01,平均落札価格（TSO別）[円/kW・30分],2.7,1.31,0,0,0.53,0.43,1.26,0.74,5.84,1.41
20240403B01,落札量合計（TSO別）[MW],270,435,0,0,100,555.736,259,105,100.211,1824.947
20240403B01,（内訳）自エリアからの落札量[MW],120,435,0,0,100,484.736,259,84,50,1532.736
20240403B02,募集量（TSO別）[MW],306,491,1155,791,144,802,347,137,446,4619
20240403B02,応札量合計（電源属地別）[MW],115,585,0,0,144,439.736,330.211,124,50,1787.947
20240403B02,落札量合計（電源属地別）[MW],115,585,0,0,144,439.736,330.211,124,50,1787.947
20240403B02,応札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240403B02,落札件数（電源属地別）[件],1,3,0,0,2,12,7,7,1,33
20240403B02,最高落札価格（電源属地別）[円/kW・30分],3.89,1.57,0,0,1.05,1.19,2.3,0.95,8.81,8.81
20240403B02,最低落札価格（電源属地別）[円/kW・30分],3.89,1.48,0,0,0.46,0.34,1.63,0.34,8.81,0.34
20240403B02,平均落札価格（電源属地別）[円/kW・30分],3.89,1.51,0,0,0.71,0.67,1.92,0.51,8.81,1.6
20240403B02,最高落札価格（TSO別）[円/kW・30分],3.89,1.57,0,0,1.05,1.19,2.3,2.3,8.81,8.81
20240403B02,最低落札価格（TSO別）[円/kW・30分],1.48,1.48,0,0,0.46,0.34,1.63,0.34,0.34,0.34
20240403B02,平均落札価格（TSO別）[円/kW・30分],2.57,1.49,0,0,0.8,0.65,1.84,0.95,5.87,1.6
20240403B02,落札量合計（TSO別）[MW],265,435,0,0,104,511.736,267,117,88.211,1787.947
20240403B02,（内訳）自エリアからの落札量[MW],115,435,0,0,104,439.736,267,87,50,1497.736
20240403B03,募集量（TSO別）[MW],362,721,1606,1467,179,984,518,237,807,6881
20240403B03,応札量合計（電源属地別）[MW],124,600,0,0,179,484.736,251.213,194,50,1882.949
20240403B03,落札量合計（電源属地別）[MW],124,600,0,0,179,484.736,251.213,194,50,1882.949
20240403B03,応札件数（電源属地別）[件],1,4,0,0,2,12,5,7,1,32
20240403B03,落札件数（電源属地別）[件],1,4,0,0,2,12,5,7,1,32
20240403B03,最高落札価格（電源属地別）[円/kW・30分],3.91,2.41,0,0,2.19,0.9,2.32,1.19,6.91,6.91
20240403B03,最低落札価格（電源属地別）[円/kW・30分],3.91,0.93,0,0,1.6,0.34,1.65,0.34,6.91,0.34
20240403B03,平均落札価格（電源属地別）[円/kW・30分],3.91,1.38,0,0,1.8,0.47,2.04,0.49,6.91,1.5
20240403B03,最高落札価格（TSO別）[円/kW・30分],3.91,2.41,0,0,2.19,2.19,2.32,1.19,6.91,6.91
20240403B03,最低落札価格（TSO別）[円/kW・30分],3.91,0.93,0,0,1.6,0.34,0.34,0.34,6.91,0.34
20240403B03,平均落札価格（TSO別）[円/kW・30分],3.91,1.38,0,0,1.83,0.58,1.84,0.49,6.91,1.5
20240403B03,落札量合計（TSO別）[MW],124,600,0,0,127,568.736,291.213,122,50,1882.949
20240403B03,（内訳）自エリアからの落札量[MW],124,600,0,0,127,484.736,251.213,122,50,1758.949
20240403B04,募集量（TSO別）[MW],396,660,2461,1264,224,1114,636,287,760,7802
20240403B04,応札量合計（電源属地別）[MW],87,299,452,0,224,1691.332,251.213,264,50,3318.545
20240403B04,落札量合計（電源属地別）[MW],87,299,452,0,159.275,1594.332,251.213,264,50,3156.82
20240403B04,応札件数（電源属地別）[件],2,2,4,0,2,12,5,8,1,36
20240403B04,落札件数（電源属地別）[件],2,2,4,0,2,11,5,8,1,35
