H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202409,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240901B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.33,0.34,0.34,0,0.34,0.34,0.34,0.33
20240901B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.83,0.53
20240901B03,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1.05,1.05
20240901B03,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33
20240901B03,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.83,0.53
20240901B03,落札量合計（TSO別）[MW],25,122,137,99,14,12,63,60,344,876
20240901B03,（内訳）自エリアからの落札量[MW],0,122,137,99,14,0,63,60,344,839
20240901B04,募集量（TSO別）[MW],21,251,479,205,15,404,0,152,597,2124
20240901B04,応札量合計（電源属地別）[MW],206,1159,1194.279,133.934,158,407.626,344.768,187,597,4387.607
20240901B04,落札量合計（電源属地別）[MW],0,272,686.422,119.934,158,0,243.644,187,457,2124
20240901B04,応札件数（電源属地別）[件],2,6,8,2,1,1,8,2,2,32
20240901B04,落札件数（電源属地別）[件],0,2,4,1,1,0,5,2,2,17
20240901B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.66,0.66
20240901B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.33,0.34,0.34,0,0.34,0.33,0.66,0.33
20240901B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.33,0.66,0.41
20240901B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0,0.34,0.66,0.66
20240901B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0.34,0.34,0.34,0,0.33,0.34,0.33
20240901B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0,0.33,0.58,0.41
20240901B04,落札量合計（TSO別）[MW],21,251,479,205,15,404,0,152,597,2124
20240901B04,（内訳）自エリアからの落札量[MW],0,251,479,119.934,15,0,0,152,457,1473.934
20240901B05,募集量（TSO別）[MW],22,204,589,131,8,252,111,91,443,1851
20240901B05,応札量合計（電源属地別）[MW],366,579,880.083,141.43,201,437.895,250.59,91,443,3389.998
20240901B05,落札量合計（電源属地別）[MW],0,226,728.571,127.43,201,0,167.174,91,309.825,1851
20240901B05,応札件数（電源属地別）[件],2,3,8,2,1,2,5,1,1,25
20240901B05,落札件数（電源属地別）[件],0,1,5,1,1,0,2,1,1,12
20240901B05,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.43,0.34,0.34,0,0.34,0.34,1.45,1.45
20240901B05,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.33,0.34,0.34,0,0.34,0.34,1.45,0.33
20240901B05,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.35,0.34,0.34,0,0.34,0.34,1.45,0.53
20240901B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1.45,1.45
20240901B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33
20240901B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1.13,0.53
20240901B05,落札量合計（TSO別）[MW],22,204,589,131,8,252,111,91,443,1851
20240901B05,（内訳）自エリアからの落札量[MW],0,204,589,127.43,8,0,111,91,309.825,1440.255
20240901B06,募集量（TSO別）[MW],22,0,225,155,14,174,70,69,103,832
20240901B06,応札量合計（電源属地別）[MW],139.99,23,619.2,16.461,234,437.895,116,98,104.99,1789.536
20240901B06,落札量合計（電源属地別）[MW],22,0,509,0,0,0,100,98,103,832
20240901B06,応札件数（電源属地別）[件],3,1,6,2,1,2,2,1,2,20
20240901B06,落札件数（電源属地別）[件],1,0,4,0,0,0,1,1,1,8
20240901B06,最高落札価格（電源属地別）[円/kW・30分],1.96,0,1.72,0,0,0,1.14,0.34,0.94,1.96
20240901B06,最低落札価格（電源属地別）[円/kW・30分],1.96,0,0.33,0,0,0,1.14,0.34,0.94,0.33
20240901B06,平均落札価格（電源属地別）[円/kW・30分],1.96,0,1.25,0,0,0,1.14,0.34,0.94,1.11
20240901B06,最高落札価格（TSO別）[円/kW・30分],1.96,0,1.68,1.68,0.34,1.72,1.14,0.34,0.94,1.96
20240901B06,最低落札価格（TSO別）[円/kW・30分],1.96,0,0.33,1.68,0.34,0.34,1.14,0.34,0.94,0.33
20240901B06,平均落札価格（TSO別）[円/kW・30分],1.96,0,0.71,1.68,0.34,1.47,1.14,0.34,0.94,1.11
20240901B06,落札量合計（TSO別）[MW],22,0,225,155,14,174,70,69,103,832
20240901B06,（内訳）自エリアからの落札量[MW],22,0,225,0,0,0,70,69,103,489
20240901B07,募集量（TSO別）[MW],0,17,0,0,2,0,2,1,0,22
20240901B07,応札量合計（電源属地別）[MW],41,23,418.778,14,299,0,26,5,22,848.778
20240901B07,落札量合計（電源属地別）[MW],0,20,0,0,0,0,0,5,0,25
20240901B07,応札件数（電源属地別）[件],1,1,2,1,2,0,2,1,1,11
20240901B07,落札件数（電源属地別）[件],0,1,0,0,0,0,0,1,0,2
20240901B07,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B07,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B07,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B07,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0,0.34
20240901B07,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0,0.34
20240901B07,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0,0.34
20240901B07,落札量合計（TSO別）[MW],0,20,0,0,2,0,2,1,0,25
20240901B07,（内訳）自エリアからの落札量[MW],0,20,0,0,0,0,0,1,0,21
20240901B08,募集量（TSO別）[MW],0,82,0,0,0,0,0,1,0,83
20240901B08,応札量合計（電源属地別）[MW],177,93,448.096,97,283,0,16,5,0,1119.096
20240901B08,落札量合計（電源属地別）[MW],0,90,0,0,0,0,0,1,0,91
20240901B08,応札件数（電源属地別）[件],1,2,2,2,2,0,1,1,0,11
20240901B08,落札件数（電源属地別）[件],0,2,0,0,0,0,0,1,0,3
20240901B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240901B08,落札量合計（TSO別）[MW],0,90,0,0,0,0,0,1,0,91
20240901B08,（内訳）自エリアからの落札量[MW],0,90,0,0,0,0,0,1,0,91
20240902B01,募集量（TSO別）[MW],0,27,0,8,0,1,0,0,0,36
20240902B01,応札量合計（電源属地別）[MW],337,93,540.24,67,370,0,139.708,0,1,1547.948
20240902B01,落札量合計（電源属地別）[MW],0,23,12,0,0,0,1,0,0,36
20240902B01,応札件数（電源属地別）[件],1,2,2,3,2,0,3,0,1,14
20240902B01,落札件数（電源属地別）[件],0,1,1,0,0,0,1,0,0,3
20240902B01,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0.34,0,0,0.34
20240902B01,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0.34,0,0,0.34
20240902B01,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0.34,0,0,0.34
20240902B01,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0,0.34,0,0,0,0.34
20240902B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0,0.34,0,0,0,0.34
20240902B01,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0,0.34,0,0,0,0.34
20240902B01,落札量合計（TSO別）[MW],0,27,0,8,0,1,0,0,0,36
20240902B01,（内訳）自エリアからの落札量[MW],0,23,0,0,0,0,0,0,0,23
20240902B02,募集量（TSO別）[MW],0,6,16,15,9,0,0,0,1,47
20240902B02,応札量合計（電源属地別）[MW],157,93,535.698,71.096,304,690,106,0,10,1966.794
20240902B02,落札量合計（電源属地別）[MW],0,0,37,0,9,0,1,0,0,47
20240902B02,応札件数（電源属地別）[件],1,2,2,5,2,4,2,0,1,19
20240902B02,落札件数（電源属地別）[件],0,0,1,0,1,0,1,0,0,3
20240902B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240902B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240902B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240902B02,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0,0,0.34,0.34
20240902B02,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0,0,0.34,0.34
20240902B02,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0,0,0.34,0.34
20240902B02,落札量合計（TSO別）[MW],0,6,16,15,9,0,0,0,1,47
20240902B02,（内訳）自エリアからの落札量[MW],0,0,16,0,9,0,0,0,0,25
20240902B03,募集量（TSO別）[MW],0,122,411,77,4,65,50,22,158,909
20240902B03,応札量合計（電源属地別）[MW],88,372,2031.824,200.096,4,187,200.882,22,159.75,3265.552
20240902B03,落札量合計（電源属地別）[MW],0,122,411,142,4,0,50,22,158,909
20240902B03,応札件数（電源属地別）[件],1,3,8,3,1,1,3,1,2,23
20240902B03,落札件数（電源属地別）[件],0,1,1,1,1,0,1,1,1,7
20240902B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240902B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240902B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240902B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240902B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240902B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240902B03,落札量合計（TSO別）[MW],0,122,411,77,4,65,50,22,158,909
20240902B03,（内訳）自エリアからの落札量[MW],0,122,411,77,4,0,50,22,158,844
20240902B04,募集量（TSO別）[MW],48,540,798,220,13,404,80,51,545,2699
20240902B04,応札量合計（電源属地別）[MW],102,270,3962.541,308.372,13,128,110.882,51,545,5490.795
20240902B04,落札量合計（電源属地別）[MW],0,270,1547.093,238.872,13,107,77.174,51,394.861,2699
20240902B04,応札件数（電源属地別）[件],2,3,17,5,1,3,2,1,1,35
20240902B04,落札件数（電源属地別）[件],0,3,3,1,1,1,1,1,1,12
20240902B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.8,2.8
20240902B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.8,0.34
20240902B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.8,0.7
20240902B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.8,2.8
20240902B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240902B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.12,0.7
20240902B04,落札量合計（TSO別）[MW],48,540,798,220,13,404,80,51,545,2699
20240902B04,（内訳）自エリアからの落札量[MW],0,270,798,220,13,107,77.174,51,394.861,1931.035
20240902B05,募集量（TSO別）[MW],50,245,656,185,13,314,76,44,504,2087
20240902B05,応札量合計（電源属地別）[MW],104,0,3085.07,322.278,13,53.042,95.058,0,504,4176.448
20240902B05,落札量合計（電源属地別）[MW],18,0,1348.222,237.778,0,0,0,0,483,2087
20240902B05,応札件数（電源属地別）[件],3,0,14,5,1,3,4,0,5,35
20240902B05,落札件数（電源属地別）[件],1,0,3,1,0,0,0,0,5,10
20240902B05,最高落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0.34,0,0,0,0,3.78,3.78
20240902B05,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0.34,0,0,0,0,2.36,0.34
20240902B05,平均落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0.34,0,0,0,0,2.86,0.92
20240902B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,3.78,3.78
20240902B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240902B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.76,0.92
20240902B05,落札量合計（TSO別）[MW],50,245,656,185,13,314,76,44,504,2087
20240902B05,（内訳）自エリアからの落札量[MW],18,0,656,185,0,0,0,0,483,1342
20240902B06,募集量（TSO別）[MW],19,136,240,189,8,192,40,47,308,1179
20240902B06,応札量合計（電源属地別）[MW],74.99,0,1651.643,70,8,52.939,56,0,311.74,2225.312
20240902B06,落札量合計（電源属地別）[MW],19,0,873,0,0,0,0,0,287,1179
20240902B06,応札件数（電源属地別）[件],3,0,12,4,1,3,2,0,5,30
20240902B06,落札件数（電源属地別）[件],1,0,3,0,0,0,0,0,3,7
20240902B06,最高落札価格（電源属地別）[円/kW・30分],0.75,0,0.34,0,0,0,0,0,4.52,4.52
20240902B06,最低落札価格（電源属地別）[円/kW・30分],0.75,0,0.32,0,0,0,0,0,4.52,0.32
20240902B06,平均落札価格（電源属地別）[円/kW・30分],0.75,0,0.34,0,0,0,0,0,4.52,1.36
20240902B06,最高落札価格（TSO別）[円/kW・30分],0.75,0.34,0.34,0.34,0.34,0.34,0.34,0.34,4.52,4.52
20240902B06,最低落札価格（TSO別）[円/kW・30分],0.75,0.34,0.32,0.34,0.34,0.34,0.34,0.34,0.34,0.32
20240902B06,平均落札価格（TSO別）[円/kW・30分],0.75,0.34,0.33,0.34,0.34,0.34,0.34,0.34,4.24,1.36
20240902B06,落札量合計（TSO別）[MW],19,136,240,189,8,192,40,47,308,1179
20240902B06,（内訳）自エリアからの落札量[MW],19,0,240,0,0,0,0,0,287,546
20240902B07,募集量（TSO別）[MW],0,19,0,0,2,0,2,19,12,54
20240902B07,応札量合計（電源属地別）[MW],0,0,253.37,26,2,0,21,0,54,356.37
20240902B07,落札量合計（電源属地別）[MW],0,0,54,0,0,0,0,0,0,54
20240902B07,応札件数（電源属地別）[件],0,0,5,2,1,0,2,0,1,11
20240902B07,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20240902B07,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240902B07,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240902B07,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240902B07,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0.34,0.34
20240902B07,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0.34,0.34
20240902B07,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0.34,0.34,0.34
20240902B07,落札量合計（TSO別）[MW],0,19,0,0,2,0,2,19,12,54
20240902B07,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240902B08,募集量（TSO別）[MW],0,82,0,0,0,0,0,6,0,88
20240902B08,応札量合計（電源属地別）[MW],62,93,459.415,139,51,0,16,6,10,836.415
20240902B08,落札量合計（電源属地別）[MW],0,70,12,0,0,0,0,6,0,88
20240902B08,応札件数（電源属地別）[件],1,2,3,4,1,0,1,1,1,14
20240902B08,落札件数（電源属地別）[件],0,1,1,0,0,0,0,1,0,3
20240902B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0,0.34,0,0.34
20240902B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0,0.34,0,0.34
20240902B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0,0,0,0.34,0,0.34
20240902B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240902B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240902B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0,0.34
20240902B08,落札量合計（TSO別）[MW],0,82,0,0,0,0,0,6,0,88
20240902B08,（内訳）自エリアからの落札量[MW],0,70,0,0,0,0,0,6,0,76
20240903B01,募集量（TSO別）[MW],0,17,0,0,0,0,0,0,0,17
20240903B01,応札量合計（電源属地別）[MW],346,23,260.415,35,270,0,16,0,0,950.415
20240903B01,落札量合計（電源属地別）[MW],0,0,17,0,0,0,0,0,0,17
20240903B01,応札件数（電源属地別）[件],1,1,2,2,1,0,1,0,0,8
20240903B01,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20240903B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240903B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240903B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240903B01,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240903B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240903B01,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240903B01,落札量合計（TSO別）[MW],0,17,0,0,0,0,0,0,0,17
20240903B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240903B02,募集量（TSO別）[MW],0,13,5,0,5,0,0,0,1,24
20240903B02,応札量合計（電源属地別）[MW],286,93,601.348,49,270,858.626,106,0,6,2269.974
20240903B02,落札量合計（電源属地別）[MW],0,0,18,0,5,0,1,0,0,24
20240903B02,応札件数（電源属地別）[件],1,2,3,3,1,3,2,0,1,16
20240903B02,落札件数（電源属地別）[件],0,0,1,0,1,0,1,0,0,3
20240903B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240903B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240903B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0.34,0,0.34,0,0,0.34
20240903B02,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0,0,0,0.34,0.34
20240903B02,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0,0,0,0.34,0.34
20240903B02,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0,0.34,0,0,0,0.34,0.34
20240903B02,落札量合計（TSO別）[MW],0,13,5,0,5,0,0,0,1,24
20240903B02,（内訳）自エリアからの落札量[MW],0,0,5,0,5,0,0,0,0,10
20240903B03,募集量（TSO別）[MW],0,122,137,55,11,12,67,6,194,604
20240903B03,応札量合計（電源属地別）[MW],178,254,1107.519,222.596,270,489.706,207.124,6,195.75,2930.695
20240903B03,落札量合計（電源属地別）[MW],0,122,137,167.92,11,70.08,90,6,0,604
20240903B03,応札件数（電源属地別）[件],1,4,7,3,1,5,5,1,4,31
20240903B03,落札件数（電源属地別）[件],0,1,1,1,1,3,1,1,0,9
20240903B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0,0.34
20240903B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0,0.34
20240903B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0,0.34
20240903B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240903B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240903B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240903B03,落札量合計（TSO別）[MW],0,122,137,55,11,12,67,6,194,604
20240903B03,（内訳）自エリアからの落札量[MW],0,122,137,55,11,12,67,6,0,410
20240903B04,募集量（TSO別）[MW],38,513,442,369,15,345,134,65,369,2290
20240903B04,応札量合計（電源属地別）[MW],211,254,2070.645,294.872,270,2368.68,148.813,65,369,6052.01
20240903B04,落札量合計（電源属地別）[MW],0,214,779,278.9,15,614.287,134.813,65,189,2290
20240903B04,応札件数（電源属地別）[件],2,4,12,5,1,8,3,1,3,39
20240903B04,落札件数（電源属地別）[件],0,3,2,3,1,2,2,1,3,17
20240903B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,95.09,0.34,0.34,0.34,0.34,3.29,95.09
20240903B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1.72,0.34
20240903B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,5.67,0.34,0.34,0.34,0.34,2.86,1.2
20240903B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,95.09,0.34,0.34,0.34,0.34,3.29,95.09
20240903B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240903B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,4.37,0.34,0.34,0.34,0.34,1.63,1.2
20240903B04,落札量合計（TSO別）[MW],38,513,442,369,15,345,134,65,369,2290
20240903B04,（内訳）自エリアからの落札量[MW],0,214,442,278.9,15,345,134,65,189,1682.9
20240903B05,募集量（TSO別）[MW],18,268,287,248,8,252,145,70,304,1600
20240903B05,応札量合計（電源属地別）[MW],208,202,1603.793,262.778,190,1785.732,159.006,70,304,4785.309
20240903B05,落札量合計（電源属地別）[MW],0,202,371,237.778,8,428.222,0,70,283,1600
20240903B05,応札件数（電源属地別）[件],2,2,11,4,1,8,5,1,3,37
20240903B05,落札件数（電源属地別）[件],0,2,2,1,1,2,0,1,3,12
20240903B05,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0,0.34,2.01,2.01
20240903B05,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0,0.34,1.93,0.34
20240903B05,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0,0.34,2,0.63
20240903B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,2.01,2.01
20240903B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240903B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,1.89,0.63
