H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202406,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240601B03,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B03,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0.34,0.34,0,0.34,0.34,0.4,0.35
20240601B03,最高落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0.34,0.49,0.49
20240601B03,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240601B03,平均落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,0.34,0.34,0.34,0.39,0.35
20240601B03,落札量合計（TSO別）[MW],0,0,820,134,10,74,49,76,256,1419
20240601B03,（内訳）自エリアからの落札量[MW],0,0,820,134,10,0,49,76,235,1324
20240601B04,募集量（TSO別）[MW],64,93,981,276,0,130,22,93,531,2190
20240601B04,応札量合計（電源属地別）[MW],182.3,353.7,1641.633,220.832,286,0,161.535,325,265,3436
20240601B04,落札量合計（電源属地別）[MW],64,93,987.168,220.832,0,0,0,314,265,1944
20240601B04,応札件数（電源属地別）[件],1,4,8,1,2,0,2,4,4,26
20240601B04,落札件数（電源属地別）[件],1,2,2,1,0,0,0,3,4,13
20240601B04,最高落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0.34,0,0,0,0.33,0.34,1.96
20240601B04,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0.34,0,0,0,0.31,0.34,0.31
20240601B04,平均落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0.34,0,0,0,0.32,0.34,0.39
20240601B04,最高落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0.34,0,0.33,0.33,0.31,0.34,1.96
20240601B04,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0.31,0,0.31,0.33,0.31,0.33,0.31
20240601B04,平均落札価格（TSO別）[円/kW・30分],1.96,0.34,0.34,0.33,0,0.32,0.33,0.31,0.34,0.39
20240601B04,落札量合計（TSO別）[MW],64,93,981,276,0,130,22,93,285,1944
20240601B04,（内訳）自エリアからの落札量[MW],64,93,981,220.832,0,0,0,93,265,1716.832
20240601B05,募集量（TSO別）[MW],147,42,740,124,0,235,24,150,499,1961
20240601B05,応札量合計（電源属地別）[MW],167.2,194.7,795.3,222.544,286,30.895,221.535,323,479,2720.174
20240601B05,落札量合計（電源属地別）[MW],167.2,149,489.8,219.928,100.072,0,44,312,479,1961
20240601B05,応札件数（電源属地別）[件],1,3,11,2,2,1,3,4,4,31
20240601B05,落札件数（電源属地別）[件],1,2,5,1,2,0,1,3,4,19
20240601B05,最高落札価格（電源属地別）[円/kW・30分],1.96,0.34,4.05,0.34,0.34,0,0.34,0.33,0.34,4.05
20240601B05,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0.34,0.34,0,0.34,0.31,0.34,0.31
20240601B05,平均落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.43,0.34,0.34,0,0.34,0.32,0.34,0.5
20240601B05,最高落札価格（TSO別）[円/kW・30分],1.96,0.34,4.05,0.34,0,0.34,0.34,0.31,0.34,4.05
20240601B05,最低落札価格（TSO別）[円/kW・30分],1.96,0.34,0.31,0.34,0,0.32,0.34,0.31,0.34,0.31
20240601B05,平均落札価格（TSO別）[円/kW・30分],1.96,0.34,0.44,0.34,0,0.33,0.34,0.31,0.34,0.5
20240601B05,落札量合計（TSO別）[MW],147,42,740,124,0,235,24,150,499,1961
20240601B05,（内訳）自エリアからの落札量[MW],147,42,489.8,124,0,0,24,150,479,1455.8
20240601B06,募集量（TSO別）[MW],102,0,551,114,19,109,32,125,262,1314
20240601B06,応札量合計（電源属地別）[MW],94.39,196.2,906.633,263.54,286,30.895,108.142,125,265.914,2276.714
20240601B06,落札量合計（電源属地別）[MW],94.39,0,551,223,19,0,53,125,241,1306.39
20240601B06,応札件数（電源属地別）[件],2,4,5,3,2,1,3,1,6,27
20240601B06,落札件数（電源属地別）[件],2,0,1,1,1,0,2,1,4,12
20240601B06,最高落札価格（電源属地別）[円/kW・30分],321,0,0.34,0.34,0.34,0,0.34,0.34,0.78,321
20240601B06,最低落札価格（電源属地別）[円/kW・30分],3.27,0,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B06,平均落札価格（電源属地別）[円/kW・30分],9.97,0,0.34,0.34,0.34,0,0.34,0.34,0.37,1.04
20240601B06,最高落札価格（TSO別）[円/kW・30分],321,0,0.34,0.34,0.34,0.34,0.34,0.34,0.78,321
20240601B06,最低落札価格（TSO別）[円/kW・30分],3.27,0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240601B06,平均落札価格（TSO別）[円/kW・30分],9.97,0,0.34,0.34,0.34,0.34,0.34,0.34,0.37,1.04
20240601B06,落札量合計（TSO別）[MW],94.39,0,551,114,19,109,32,125,262,1306.39
20240601B06,（内訳）自エリアからの落札量[MW],94.39,0,551,114,19,0,32,125,241,1176.39
20240601B07,募集量（TSO別）[MW],0,9,12,13,6,0,43,113,66,262
20240601B07,応札量合計（電源属地別）[MW],0,194.7,129,255.528,116,418,60,113,228,1514.228
20240601B07,落札量合計（電源属地別）[MW],0,9,12,13,6,0,43,113,66,262
20240601B07,応札件数（電源属地別）[件],0,2,3,2,2,1,1,1,2,14
20240601B07,落札件数（電源属地別）[件],0,1,1,1,1,0,1,1,1,7
20240601B07,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240601B07,落札量合計（TSO別）[MW],0,9,12,13,6,0,43,113,66,262
20240601B07,（内訳）自エリアからの落札量[MW],0,9,12,13,6,0,43,113,66,262
20240601B08,募集量（TSO別）[MW],0,35,0,0,0,0,0,14,19,68
20240601B08,応札量合計（電源属地別）[MW],0,68,159.3,81,286,0,127.988,14,33,769.288
20240601B08,落札量合計（電源属地別）[MW],0,35,0,0,0,0,0,14,19,68
20240601B08,応札件数（電源属地別）[件],0,1,3,2,2,0,2,1,2,13
20240601B08,落札件数（電源属地別）[件],0,1,0,0,0,0,0,1,1,3
20240601B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240601B08,落札量合計（TSO別）[MW],0,35,0,0,0,0,0,14,19,68
20240601B08,（内訳）自エリアからの落札量[MW],0,35,0,0,0,0,0,14,19,68
20240602B01,募集量（TSO別）[MW],0,0,0,0,0,0,0,3,11,14
20240602B01,応札量合計（電源属地別）[MW],97.1,14,214.756,0,136,0,90,5,14,570.856
20240602B01,落札量合計（電源属地別）[MW],0,0,14,0,0,0,0,0,0,14
20240602B01,応札件数（電源属地別）[件],1,1,3,0,2,0,1,1,1,10
20240602B01,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20240602B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240602B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240602B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240602B01,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0.26,0.26
20240602B01,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0.26,0.26
20240602B01,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0.26,0.26
20240602B01,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,3,11,14
20240602B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240602B02,募集量（TSO別）[MW],0,0,63,70,0,47,0,0,0,180
20240602B02,応札量合計（電源属地別）[MW],63.9,171,418.942,0,0,0,90,0,25,768.842
20240602B02,落札量合計（電源属地別）[MW],0,0,133,0,0,0,47,0,0,180
20240602B02,応札件数（電源属地別）[件],1,2,5,0,0,0,1,0,1,10
20240602B02,落札件数（電源属地別）[件],0,0,1,0,0,0,1,0,0,2
20240602B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0.34,0,0,0.34
20240602B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0.34,0,0,0.34
20240602B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0.34,0,0,0.34
20240602B02,最高落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0,0,0,0.34
20240602B02,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0,0,0,0.34
20240602B02,平均落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0,0.34,0,0,0,0.34
20240602B02,落札量合計（TSO別）[MW],0,0,63,70,0,47,0,0,0,180
20240602B02,（内訳）自エリアからの落札量[MW],0,0,63,0,0,0,0,0,0,63
20240602B03,募集量（TSO別）[MW],45,0,669,219,1,349,78,76,1114,2551
20240602B03,応札量合計（電源属地別）[MW],285.99,766,1212.262,274.596,286,0,90,223,471.74,3609.588
20240602B03,落札量合計（電源属地別）[MW],0,45,669,219,230.3,0,90,204.7,471.74,1929.74
20240602B03,応札件数（電源属地別）[件],3,6,5,2,2,0,1,3,7,29
20240602B03,落札件数（電源属地別）[件],0,1,1,2,2,0,1,3,7,17
20240602B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,197,197
20240602B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.32,0.34,0.32
20240602B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.33,1.9,0.72
20240602B03,最高落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.32,197,197
20240602B03,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.33,0.34,0.32,0.32,0.32
20240602B03,平均落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.32,1.83,0.72
20240602B03,落札量合計（TSO別）[MW],45,0,669,219,1,349,78,76,492.74,1929.74
20240602B03,（内訳）自エリアからの落札量[MW],0,0,669,219,1,0,78,76,471.74,1514.74
20240602B04,募集量（TSO別）[MW],102,0,968,222,62,626,82,119,1194,3375
20240602B04,応札量合計（電源属地別）[MW],143,462,1524.085,479.216,286,0,90,287,266,3537.301
20240602B04,落札量合計（電源属地別）[MW],0,102,968,468,286,0,90,287,266,2467
20240602B04,応札件数（電源属地別）[件],2,6,8,3,2,0,1,4,4,30
20240602B04,落札件数（電源属地別）[件],0,3,2,3,2,0,1,4,4,19
20240602B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240602B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.31,0.34,0.31
20240602B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.32,0.34,0.34
20240602B04,最高落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.31,0.34,0.34
20240602B04,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.32,0.34,0.31,0.31,0.31
20240602B04,平均落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.31,0.34,0.34
20240602B04,落札量合計（TSO別）[MW],102,0,968,222,62,626,82,119,286,2467
20240602B04,（内訳）自エリアからの落札量[MW],0,0,968,222,62,0,82,119,266,1719
20240602B05,募集量（TSO別）[MW],74,25,1074,195,58,443,58,202,970,3099
20240602B05,応札量合計（電源属地別）[MW],205.4,598,1621.396,555.4,286,30.895,90,325,188,3900.091
20240602B05,落札量合計（電源属地別）[MW],0,99,1074,286,286,0,90,314,188,2337
20240602B05,応札件数（電源属地別）[件],2,6,9,3,2,1,1,4,3,31
20240602B05,落札件数（電源属地別）[件],0,1,2,2,2,0,1,3,3,14
20240602B05,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.33,0.34,0.34
20240602B05,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.31,0.34,0.31
20240602B05,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.32,0.34,0.34
20240602B05,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.32,0.34,0.34
20240602B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.32,0.34,0.31,0.34,0.31
20240602B05,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.31,0.34,0.34
20240602B05,落札量合計（TSO別）[MW],74,25,1074,195,58,443,58,202,208,2337
20240602B05,（内訳）自エリアからの落札量[MW],0,25,1074,195,58,0,58,202,188,1800
20240602B06,募集量（TSO別）[MW],63,0,576,285,66,347,32,139,805,2313
20240602B06,応札量合計（電源属地別）[MW],93.39,365.5,1164.433,435.093,194,64.895,50,320,808.914,3496.225
20240602B06,落札量合計（電源属地別）[MW],0,63,648.868,400.132,194,34,50,139,784,2313
20240602B06,応札件数（電源属地別）[件],2,6,8,5,2,2,1,5,9,40
20240602B06,落札件数（電源属地別）[件],0,1,1,2,2,1,1,1,7,16
20240602B06,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.3,0.81,0.81
20240602B06,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240602B06,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.3,0.51,0.4
20240602B06,最高落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.3,0.81,0.81
20240602B06,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.3,0.34,0.3
20240602B06,平均落札価格（TSO別）[円/kW・30分],0.34,0,0.34,0.34,0.34,0.34,0.34,0.3,0.51,0.4
20240602B06,落札量合計（TSO別）[MW],63,0,576,285,66,347,32,139,805,2313
20240602B06,（内訳）自エリアからの落札量[MW],0,0,576,285,66,34,32,139,784,1916
20240602B07,募集量（TSO別）[MW],0,85,18,24,11,29,43,75,277,562
20240602B07,応札量合計（電源属地別）[MW],100,129,243.728,300.332,11,0,50,75,435,1344.06
20240602B07,落札量合計（電源属地別）[MW],0,85,18,46,11,0,50,75,277,562
20240602B07,応札件数（電源属地別）[件],1,2,3,2,1,0,1,1,2,13
20240602B07,落札件数（電源属地別）[件],0,1,1,1,1,0,1,1,2,8
20240602B07,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240602B07,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240602B07,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0.34,0.34,0.34
20240602B07,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240602B07,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240602B07,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
20240602B07,落札量合計（TSO別）[MW],0,85,18,24,11,29,43,75,277,562
20240602B07,（内訳）自エリアからの落札量[MW],0,85,18,24,11,0,43,75,277,533
20240602B08,募集量（TSO別）[MW],0,61,0,0,0,0,0,10,14,85
20240602B08,応札量合計（電源属地別）[MW],99.8,85,275.156,281,286,0,152.914,10,24,1213.87
20240602B08,落札量合計（電源属地別）[MW],0,61,0,0,0,0,0,10,14,85
20240602B08,応札件数（電源属地別）[件],1,1,4,2,2,0,2,1,1,14
20240602B08,落札件数（電源属地別）[件],0,1,0,0,0,0,0,1,1,3
20240602B08,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0.34,0.34,0.34
20240602B08,落札量合計（TSO別）[MW],0,61,0,0,0,0,0,10,14,85
20240602B08,（内訳）自エリアからの落札量[MW],0,61,0,0,0,0,0,10,14,85
20240603B01,募集量（TSO別）[MW],0,0,0,0,0,0,0,12,0,12
20240603B01,応札量合計（電源属地別）[MW],101.4,12,214.756,208,72,0,182.895,12,12,815.051
20240603B01,落札量合計（電源属地別）[MW],0,0,12,0,0,0,0,0,0,12
20240603B01,応札件数（電源属地別）[件],1,1,3,1,2,0,7,1,1,17
20240603B01,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20240603B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240603B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240603B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0.26,0,0,0,0,0,0,0.26
20240603B01,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0,0.26
20240603B01,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0,0.26
20240603B01,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.26,0,0.26
20240603B01,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,12,0,12
20240603B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240603B02,募集量（TSO別）[MW],75,0,0,0,0,15,28,0,0,118
20240603B02,応札量合計（電源属地別）[MW],99.5,118,169.856,200,179,0,10.167,0,43,819.523
20240603B02,落札量合計（電源属地別）[MW],0,75,0,0,15,0,10.167,0,17.833,118
20240603B02,応札件数（電源属地別）[件],1,1,2,1,2,0,3,0,1,11
20240603B02,落札件数（電源属地別）[件],0,1,0,0,1,0,3,0,1,6
20240603B02,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0,0.34,0.34
20240603B02,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0,0.34,0.34
20240603B02,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0,0,0.34,0,0.34,0,0.34,0.34
20240603B02,最高落札価格（TSO別）[円/kW・30分],0.34,0,0,0,0,0.34,0.34,0,0,0.34
20240603B02,最低落札価格（TSO別）[円/kW・30分],0.34,0,0,0,0,0.34,0.34,0,0,0.34
20240603B02,平均落札価格（TSO別）[円/kW・30分],0.34,0,0,0,0,0.34,0.34,0,0,0.34
20240603B02,落札量合計（TSO別）[MW],75,0,0,0,0,15,28,0,0,118
20240603B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,10.167,0,0,10.167
20240603B03,募集量（TSO別）[MW],0,47,81,134,28,126,49,0,256,721
20240603B03,応札量合計（電源属地別）[MW],92.19,300.7,468.205,570.422,29,0,126.938,0,259.74,1847.195
20240603B03,落札量合計（電源属地別）[MW],0,47,132.382,217.022,29,0,60.596,0,235,721
20240603B03,応札件数（電源属地別）[件],2,3,9,4,2,0,2,0,4,26
20240603B03,落札件数（電源属地別）[件],0,1,1,1,2,0,1,0,2,8
20240603B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0,0.99,0.99
20240603B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0,0.84,0.34
20240603B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0,0.85,0.51
20240603B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0,0.99,0.99
20240603B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0,0.34,0.34
20240603B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0,0.81,0.51
20240603B03,落札量合計（TSO別）[MW],0,47,81,134,28,126,49,0,256,721
20240603B03,（内訳）自エリアからの落札量[MW],0,47,81,134,28,0,49,0,235,574
20240603B04,募集量（TSO別）[MW],62,165,138,276,98,246,82,105,531,1703
20240603B04,応札量合計（電源属地別）[MW],96.3,375.7,1304.755,531.018,53,424.5,16,377,531,3709.273
20240603B04,落札量合計（電源属地別）[MW],0,119,246,258.8,0,418,0,130.2,531,1703
20240603B04,応札件数（電源属地別）[件],1,5,19,5,1,2,1,5,3,42
20240603B04,落札件数（電源属地別）[件],0,1,1,3,0,1,0,2,3,11
20240603B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0,8.35,0,0.31,0.34,8.35
20240603B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0,8.35,0,0.3,0.34,0.3
20240603B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0,8.35,0,0.3,0.34,2.3
20240603B04,最高落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,8.35,8.35,8.35,8.35,0.3,0.34,8.35
20240603B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.34,8.35,8.35,0.3,0.3,0.34,0.3
20240603B04,平均落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0.84,8.35,8.35,5.88,0.3,0.34,2.3
20240603B04,落札量合計（TSO別）[MW],62,165,138,276,98,246,82,105,531,1703
20240603B04,（内訳）自エリアからの落札量[MW],0,119,138,258.8,0,246,0,105,531,1397.8
20240603B05,募集量（TSO別）[MW],109,291,210,124,49,348,58,241,499,1929
20240603B05,応札量合計（電源属地別）[MW],112.3,513.7,718.059,366.656,49,456.439,125.691,372,486,3199.845
20240603B05,落札量合計（電源属地別）[MW],109,291,344.96,337.04,49,0,77,241,480,1929
20240603B05,応札件数（電源属地別）[件],2,7,11,4,1,3,2,5,5,40
20240603B05,落札件数（電源属地別）[件],2,3,3,2,1,0,2,2,4,19
20240603B05,最高落札価格（電源属地別）[円/kW・30分],3.27,0.34,0.34,0.34,0.34,0,0.34,0.31,0.34,3.27
20240603B05,最低落札価格（電源属地別）[円/kW・30分],1.96,0.34,0.34,0.34,0.34,0,0.34,0.3,0.34,0.3
20240603B05,平均落札価格（電源属地別）[円/kW・30分],3.14,0.34,0.34,0.34,0.34,0,0.34,0.3,0.34,0.49
20240603B05,最高落札価格（TSO別）[円/kW・30分],3.27,0.34,0.34,0.34,0.34,0.34,0.34,0.31,0.34,3.27
