H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202405,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240502B01,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,1,2
20240502B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240502B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240502B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240502B01,最高落札価格（TSO別）[円/kW・30分],0,0,0,0.34,0,0.34,0.34,0,0.34,0.34
20240502B01,最低落札価格（TSO別）[円/kW・30分],0,0,0,0.34,0,0.34,0.34,0,0.34,0.34
20240502B01,平均落札価格（TSO別）[円/kW・30分],0,0,0,0.34,0,0.34,0.34,0,0.34,0.34
20240502B01,落札量合計（TSO別）[MW],0,0,0,4,0,3,2,0,17,26
20240502B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,17,17
20240502B02,募集量（TSO別）[MW],0,1,10,91,26,6,43,0,0,177
20240502B02,応札量合計（電源属地別）[MW],0,113,318.907,26,26,0,37.674,0,177,698.581
20240502B02,落札量合計（電源属地別）[MW],0,0,18.557,26,26,0,0,0,49,119.557
20240502B02,応札件数（電源属地別）[件],0,1,4,2,1,0,1,0,1,10
20240502B02,落札件数（電源属地別）[件],0,0,2,2,1,0,0,0,1,6
20240502B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,95.09,0.34,0,0,0,0.34,95.09
20240502B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,75.03,0.34,0,0,0,0.34,0.34
20240502B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,84.29,0.34,0,0,0,0.34,18.6
20240502B02,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,95.09,0.34,0.34,0.34,0,0,95.09
20240502B02,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0.34,0,0,0.34
20240502B02,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,65.38,0.34,0.34,0.34,0,0,18.6
20240502B02,落札量合計（TSO別）[MW],0,1,10,33.557,26,6,43,0,0,119.557
20240502B02,（内訳）自エリアからの落札量[MW],0,0,10,26,26,0,0,0,0,62
20240502B03,募集量（TSO別）[MW],0,0,1868,1616,110,513,110,21,1139,5377
20240502B03,応札量合計（電源属地別）[MW],48.29,406,971.407,176.05,55,0,152.162,0,763.99,2572.899
20240502B03,落札量合計（電源属地別）[MW],0,0,971.407,176.05,55,0,152.162,0,763.99,2118.609
20240502B03,応札件数（電源属地別）[件],2,4,5,3,1,0,2,0,5,22
20240502B03,落札件数（電源属地別）[件],0,0,5,3,1,0,2,0,5,16
20240502B03,最高落札価格（電源属地別）[円/kW・30分],0,0,73.84,95.09,0.34,0,23.69,0,197,197
20240502B03,最低落札価格（電源属地別）[円/kW・30分],0,0,0.33,0.34,0.34,0,0.34,0,0.34,0.33
20240502B03,平均落札価格（電源属地別）[円/kW・30分],0,0,6.39,12.74,0.34,0,12.18,0,0.86,5.18
20240502B03,最高落札価格（TSO別）[円/kW・30分],0,0,73.84,95.09,0.34,23.69,23.69,0,197,197
20240502B03,最低落札価格（TSO別）[円/kW・30分],0,0,0.33,0.34,0.34,23.69,0.34,0,0.34,0.33
20240502B03,平均落札価格（TSO別）[円/kW・30分],0,0,6.39,12.74,0.34,23.69,7.77,0,0.86,5.18
20240502B03,落札量合計（TSO別）[MW],0,0,971.407,176.05,55,42.162,110,0,763.99,2118.609
20240502B03,（内訳）自エリアからの落札量[MW],0,0,971.407,176.05,55,0,110,0,763.99,2076.447
20240502B04,募集量（TSO別）[MW],0,0,2538,2337,191,144,178,220,2164,7772
20240502B04,応札量合計（電源属地別）[MW],95.3,726,1216.277,202.768,95,6.5,106,0,746,3193.845
20240502B04,落札量合計（電源属地別）[MW],0,0,1216.277,202.768,95,6.5,106,0,746,2372.545
20240502B04,応札件数（電源属地別）[件],1,5,10,4,2,1,2,0,5,30
20240502B04,落札件数（電源属地別）[件],0,0,10,4,2,1,2,0,5,24
20240502B04,最高落札価格（電源属地別）[円/kW・30分],0,0,160,95.09,0.34,3.4,79.95,0,0.34,160
20240502B04,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0.34,0.34,3.4,0.34,0,0.34,0.34
20240502B04,平均落札価格（電源属地別）[円/kW・30分],0,0,11.43,12.52,0.34,3.4,12.36,0,0.34,7.61
20240502B04,最高落札価格（TSO別）[円/kW・30分],0,0,160,95.09,0.34,3.4,79.95,0,0.34,160
20240502B04,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,3.4,0.34,0,0.34,0.34
20240502B04,平均落札価格（TSO別）[円/kW・30分],0,0,11.43,12.52,0.34,3.4,12.36,0,0.34,7.61
20240502B04,落札量合計（TSO別）[MW],0,0,1216.277,202.768,95,6.5,106,0,746,2372.545
20240502B04,（内訳）自エリアからの落札量[MW],0,0,1216.277,202.768,95,6.5,106,0,746,2372.545
20240502B05,募集量（TSO別）[MW],0,0,2801,1994,124,594,212,568,2563,8856
20240502B05,応札量合計（電源属地別）[MW],0,726,1412.277,180.412,62,6.5,106,0,842,3335.189
20240502B05,落札量合計（電源属地別）[MW],0,0,1412.277,180.412,62,6.5,106,0,842,2609.189
20240502B05,応札件数（電源属地別）[件],0,5,10,3,1,1,2,0,7,29
20240502B05,落札件数（電源属地別）[件],0,0,10,3,1,1,2,0,7,24
20240502B05,最高落札価格（電源属地別）[円/kW・30分],0,0,160,95.09,0.34,3.4,79.95,0,0.34,160
20240502B05,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0.34,0.34,3.4,0.34,0,0.34,0.34
20240502B05,平均落札価格（電源属地別）[円/kW・30分],0,0,9.86,19.28,0.34,3.4,12.36,0,0.34,7.3
20240502B05,最高落札価格（TSO別）[円/kW・30分],0,0,160,95.09,0.34,3.4,79.95,0,0.34,160
20240502B05,最低落札価格（TSO別）[円/kW・30分],0,0,0.34,0.34,0.34,3.4,0.34,0,0.34,0.34
20240502B05,平均落札価格（TSO別）[円/kW・30分],0,0,9.86,19.28,0.34,3.4,12.36,0,0.34,7.3
20240502B05,落札量合計（TSO別）[MW],0,0,1412.277,180.412,62,6.5,106,0,842,2609.189
20240502B05,（内訳）自エリアからの落札量[MW],0,0,1412.277,180.412,62,6.5,106,0,842,2609.189
20240502B06,募集量（TSO別）[MW],45,0,2327,1780,83,1058,253,324,2132,8002
20240502B06,応札量合計（電源属地別）[MW],49.99,83.5,956.277,43.5,41,6.5,170.348,0,1078.29,2429.405
20240502B06,落札量合計（電源属地別）[MW],0,45,956.277,43.5,41,6.5,170.348,0,1078.29,2340.915
20240502B06,応札件数（電源属地別）[件],3,2,10,3,1,1,3,0,9,32
20240502B06,落札件数（電源属地別）[件],0,1,10,3,1,1,3,0,9,28
20240502B06,最高落札価格（電源属地別）[円/kW・30分],0,0.34,160,199,0.34,3.4,79.95,0,197,199
20240502B06,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,75.03,0.34,3.4,24.21,0,0.38,0.34
20240502B06,平均落札価格（電源属地別）[円/kW・30分],0,0.34,14.67,85.76,0.34,3.4,29.45,0,1.17,10.29
20240502B06,最高落札価格（TSO別）[円/kW・30分],0.34,0,160,199,0.34,3.4,79.95,0,197,199
20240502B06,最低落札価格（TSO別）[円/kW・30分],0.34,0,0.34,75.03,0.34,3.4,24.21,0,0.38,0.34
20240502B06,平均落札価格（TSO別）[円/kW・30分],0.34,0,14.67,85.76,0.34,3.4,29.45,0,1.17,10.29
20240502B06,落札量合計（TSO別）[MW],45,0,956.277,43.5,41,6.5,170.348,0,1078.29,2340.915
20240502B06,（内訳）自エリアからの落札量[MW],0,0,956.277,43.5,41,6.5,170.348,0,1078.29,2295.915
20240502B07,募集量（TSO別）[MW],0,130,0,21,12,10,11,71,153,408
20240502B07,応札量合計（電源属地別）[MW],0,82,339.707,26.5,12,0,37.674,0,190,687.881
20240502B07,落札量合計（電源属地別）[MW],0,0,151,0,12,0,0,0,174,337
20240502B07,応札件数（電源属地別）[件],0,1,4,2,1,0,1,0,2,11
20240502B07,落札件数（電源属地別）[件],0,0,2,0,1,0,0,0,2,5
20240502B07,最高落札価格（電源属地別）[円/kW・30分],0,0,1.34,0,0.34,0,0,0,2.16,2.16
20240502B07,最低落札価格（電源属地別）[円/kW・30分],0,0,0.33,0,0.34,0,0,0,1.57,0.33
20240502B07,平均落札価格（電源属地別）[円/kW・30分],0,0,0.79,0,0.34,0,0,0,1.89,1.34
20240502B07,最高落札価格（TSO別）[円/kW・30分],0,1.34,0,1.34,0.34,2.16,2.16,0,2.16,2.16
20240502B07,最低落札価格（TSO別）[円/kW・30分],0,0.33,0,1.34,0.34,2.16,2.16,0,1.57,0.33
20240502B07,平均落札価格（TSO別）[円/kW・30分],0,0.7,0,1.34,0.34,2.16,2.16,0,1.85,1.34
20240502B07,落札量合計（TSO別）[MW],0,130,0,21,12,10,11,0,153,337
20240502B07,（内訳）自エリアからの落札量[MW],0,0,0,0,12,0,0,0,153,165
20240502B08,募集量（TSO別）[MW],0,0,0,0,0,0,0,0,51,51
20240502B08,応札量合計（電源属地別）[MW],0,0,308.907,0,0,0,0,0,51,359.907
20240502B08,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,51,51
20240502B08,応札件数（電源属地別）[件],0,0,3,0,0,0,0,0,1,4
20240502B08,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,1,1
20240502B08,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,1.38,1.38
20240502B08,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,0,51,51
20240502B08,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,51,51
20240503B01,募集量（TSO別）[MW],0,29,0,0,0,0,0,0,0,29
20240503B01,応札量合計（電源属地別）[MW],0,29,255.207,0,0,0,37.674,0,0,321.881
20240503B01,落札量合計（電源属地別）[MW],0,0,29,0,0,0,0,0,0,29
20240503B01,応札件数（電源属地別）[件],0,1,3,0,0,0,1,0,0,5
20240503B01,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,0,1
20240503B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240503B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240503B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0,0.34
20240503B01,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240503B01,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240503B01,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0,0,0,0,0,0,0.34
20240503B01,落札量合計（TSO別）[MW],0,29,0,0,0,0,0,0,0,29
20240503B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240503B02,募集量（TSO別）[MW],0,27,0,123,7,6,43,0,0,206
20240503B02,応札量合計（電源属地別）[MW],0,0,441.207,11,7,0,114.848,0,206,780.055
20240503B02,落札量合計（電源属地別）[MW],0,0,150,0,0,0,0,0,56,206
20240503B02,応札件数（電源属地別）[件],0,0,5,1,1,0,2,0,1,10
20240503B02,落札件数（電源属地別）[件],0,0,1,0,0,0,0,0,1,2
20240503B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240503B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240503B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0.34,0,0,0,0,0,0.34,0.34
20240503B02,最高落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0.34,0.34,0,0,0.34
20240503B02,最低落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0.34,0.34,0,0,0.34
20240503B02,平均落札価格（TSO別）[円/kW・30分],0,0.34,0,0.34,0.34,0.34,0.34,0,0,0.34
20240503B02,落札量合計（TSO別）[MW],0,27,0,123,7,6,43,0,0,206
20240503B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240503B03,募集量（TSO別）[MW],0,29,26,444,23,623,0,21,1796,2962
20240503B03,応札量合計（電源属地別）[MW],1.99,206,987.917,25,23,0,112.662,0,621.914,1978.483
20240503B03,落札量合計（電源属地別）[MW],0,29,802,0,23,0,3.046,0,621.914,1478.96
20240503B03,応札件数（電源属地別）[件],1,3,10,2,1,0,2,0,7,26
20240503B03,落札件数（電源属地別）[件],0,1,7,0,1,0,1,0,7,17
20240503B03,最高落札価格（電源属地別）[円/kW・30分],0,0.34,1.03,0,0.34,0,0.34,0,197,197
20240503B03,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0.34,0,0.34,0,0.34,0.34
20240503B03,平均落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0,0.34,0,0.34,0,1.57,0.86
20240503B03,最高落札価格（TSO別）[円/kW・30分],0,0.34,0.34,1.03,0.34,0.34,0,0,197,197
20240503B03,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0.34,0,0,0.34,0.34
20240503B03,平均落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.35,0.34,0.34,0,0,1.57,0.86
20240503B03,落札量合計（TSO別）[MW],0,29,26,444,23,335.046,0,0,621.914,1478.96
20240503B03,（内訳）自エリアからの落札量[MW],0,29,26,0,23,0,0,0,621.914,699.914
20240503B04,募集量（TSO別）[MW],0,275,145,2318,29,144,178,220,2404,5713
20240503B04,応札量合計（電源属地別）[MW],0,206,1664.704,147.036,29,0,106,0,571,2723.74
20240503B04,落札量合計（電源属地別）[MW],0,206,1664.704,147.036,29,0,106,0,571,2723.74
20240503B04,応札件数（電源属地別）[件],0,3,17,3,1,0,2,0,4,30
20240503B04,落札件数（電源属地別）[件],0,3,17,3,1,0,2,0,4,30
20240503B04,最高落札価格（電源属地別）[円/kW・30分],0,0.34,97.2,95.09,0.34,0,79.95,0,0.34,97.2
20240503B04,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0,0.34,0.34
20240503B04,平均落札価格（電源属地別）[円/kW・30分],0,0.34,6.78,15.18,0.34,0,12.36,0,0.34,5.55
20240503B04,最高落札価格（TSO別）[円/kW・30分],0,97.2,0.34,95.09,0.34,0,79.95,0,0.34,97.2
20240503B04,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0.34,0,0.34,0,0.34,0.34
20240503B04,平均落札価格（TSO別）[円/kW・30分],0,7.69,0.34,7.17,0.34,0,12.36,0,0.34,5.55
20240503B04,落札量合計（TSO別）[MW],0,225.704,145,1647.036,29,0,106,0,571,2723.74
20240503B04,（内訳）自エリアからの落札量[MW],0,206,145,147.036,29,0,106,0,571,1204.036
20240503B05,募集量（TSO別）[MW],0,376,265,2311,35,93,212,568,2414,6274
20240503B05,応札量合計（電源属地別）[MW],117.9,206,1664.959,145.638,0,0,106,0,499,2739.497
20240503B05,落札量合計（電源属地別）[MW],0,206,1664.959,145.638,0,0,106,0,499,2621.597
20240503B05,応札件数（電源属地別）[件],1,3,16,3,0,0,2,0,5,30
20240503B05,落札件数（電源属地別）[件],0,3,16,3,0,0,2,0,5,29
20240503B05,最高落札価格（電源属地別）[円/kW・30分],0,0.34,97.2,95.09,0,0,79.95,0,0.34,97.2
20240503B05,最低落札価格（電源属地別）[円/kW・30分],0,0.34,0.34,0.34,0,0,0.34,0,0.34,0.34
20240503B05,平均落札価格（電源属地別）[円/kW・30分],0,0.34,6.78,15.33,0,0,12.36,0,0.34,5.75
20240503B05,最高落札価格（TSO別）[円/kW・30分],0,97.2,0.34,95.09,0,0,79.95,0,0.34,97.2
20240503B05,最低落札価格（TSO別）[円/kW・30分],0,0.34,0.34,0.34,0,0,0.34,0,0.34,0.34
20240503B05,平均落札価格（TSO別）[円/kW・30分],0,16.81,0.34,6.1,0,0,12.36,0,0.34,5.75
